time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI,Plot,Plot,Oscillator,ATR,CCI
2020-10-12T06:00:00Z,137.583,137.71099999999998,137.55399999999997,137.629,137.6375,137.714,137.527,12235,11861.8,60.99635190531927,0.2433910714286148,0,54.31901635448937,0.16735639508275504,39.48604067925799
2020-10-12T07:00:00Z,137.629,137.72,137.47299999999998,137.54399999999998,137.6375,137.697,137.527,19291,11856.55,54.96072703381113,0.17910428571432654,0,48.87870415075194,0.1730452240054164,-10.279304975651137
2020-10-12T08:00:00Z,137.54399999999998,137.636,137.42299999999997,137.432,137.60981249999998,137.68987499999997,137.51195833333333,17462,11658.45,48.19377491563315,0.10447607142860454,0,40.44520798611142,0.17589913657645967,-84.16349695098674
2020-10-12T09:00:00Z,137.432,137.45899999999997,137.255,137.44199999999998,137.61447916666665,137.72604166666667,137.52770833333332,16495,11264.45,48.799921858274615,0.025022857142885935,0,49.33693718539323,0.17790634110671105,-100.15814443854903
2020-10-12T10:00:00Z,137.44199999999998,137.451,137.22,137.283,137.60062499999998,137.71875,137.4825,15007,10711.7,40.65492466208572,-0.07452821428568968,0,46.63886673182685,0.18169874531337418,-206.92748223274086
2020-10-12T11:00:00Z,137.283,137.38,137.232,137.31199999999998,137.60062499999998,137.745,137.45625,18676,10548.95,42.5387155808959,-0.15119249999998086,0,44.61712085545101,0.1792916920767043,-165.8790170131729
2020-10-12T12:00:00Z,137.31199999999998,137.457,137.289,137.428,137.60062499999998,137.745,137.40375,20352,10843.3,49.45077117536011,-0.18728214285712164,0,48.06089538921306,0.17848514264265444,-82.00279487404426
2020-10-12T13:00:00Z,137.428,137.42899999999997,137.31699999999998,137.381,137.60062499999998,137.745,137.3775,21174,11441.35,46.9846606343157,-0.22129714285711977,0,49.09442644493508,0.17373620388246444,-96.88748595880358
2020-10-12T14:00:00Z,137.381,137.66,137.291,137.527,137.60062499999998,137.71875,137.3775,26291,12389,54.56471631798992,-0.2165203571428379,0,53.68279352097354,0.18768361789085983,-9.129118271763211
2020-10-12T15:00:00Z,137.527,137.71499999999997,137.50699999999998,137.56699999999998,137.60062499999998,137.71875,137.3775,17941,12909.7,56.40383987882248,-0.1986067857142721,0,54.5493100259302,0.1891347880415126,20.55518201904439
2020-10-12T16:00:00Z,137.56699999999998,137.66699999999997,137.53699999999998,137.57199999999997,137.60062499999998,137.71875,137.40375,13368,13341.8,56.640105524340214,-0.17396714285713166,0,49.779539407073905,0.18491087460997566,31.022148851315404
2020-10-12T17:00:00Z,137.57199999999997,137.67499999999998,137.571,137.67,137.60062499999998,137.71875,137.40375,8696,13698.25,61.09096196410497,-0.12332499999998803,0,55.25363329235885,0.17913152642354777,104.9593843523167
2020-10-12T18:00:00Z,137.67,137.70899999999997,137.599,137.606,137.62687499999998,137.71875,137.40375,7597,13683.15,56.977589613679534,-0.0834103571428439,0,51.26640719978002,0.17419356025043614,65.19804183360219
2020-10-12T19:00:00Z,137.606,137.664,137.606,137.61499999999998,137.62687499999998,137.71875,137.40375,6774,13701.8,57.41185677064875,-0.0457714285714112,0,46.86195233392017,0.16589402023254735,72.98670252506098
2020-10-12T20:00:00Z,137.61499999999998,137.652,137.505,137.589,137.62687499999998,137.71875,137.40375,7088,13444.25,55.66381917329468,-0.013652142857126084,0,46.9883723517896,0.16454444735879334,55.05210693252812
2020-10-12T21:00:00Z,137.589,137.672,137.474,137.56699999999998,137.62687499999998,137.71875,137.43,12442,13209.5,54.16112410085039,0.015357500000012741,0,43.80635489396341,0.16693412969030863,40.91539528436613
2020-10-12T22:00:00Z,137.56699999999998,137.646,137.55999999999997,137.619,137.62687499999998,137.71875,137.43,3457,13087.9,57.10849310741255,0.04313357142858568,0,48.51199532262503,0.16115312042671606,74.15751431526063
2020-10-12T23:00:00Z,137.619,137.64899999999997,137.606,137.617,137.62687499999998,137.71875,137.43,2718,12919.25,56.95680291842301,0.06751714285716487,0,48.58255927330638,0.1527136118248062,67.48673964568017
2020-10-13T00:00:00Z,137.617,137.652,137.385,137.458,137.62687499999998,137.71875,137.43,16941,13518.9,46.40407533983373,0.06982857142859464,0,41.68174117809347,0.16087692526589117,-46.49643382146271
2020-10-13T01:00:00Z,137.458,137.51799999999997,137.36599999999999,137.41,137.62687499999998,137.71875,137.43,12453,13822.9,43.76773204056408,0.06744392857145798,0,42.36515122890274,0.16024285917546943,-71.7159106671469
2020-10-13T02:00:00Z,137.41,137.47199999999998,137.313,137.45,137.62687499999998,137.71875,137.43,10130,13717.65,46.49569221868049,0.08005642857145817,0,47.4988894357517,0.16015408352007818,-38.451353212184415
2020-10-13T03:00:00Z,137.45,137.516,137.414,137.47899999999998,137.62687499999998,137.71875,137.43,7300,13118.1,48.44831339529916,0.08787285714288981,0,47.89859834891684,0.15600022041150144,-15.795090715006438
2020-10-13T04:00:00Z,137.47899999999998,137.58599999999998,137.456,137.583,137.62687499999998,137.6925,137.40375,5959,12542.95,54.81667168294067,0.10108321428574729,0,52.14133767165295,0.15414306181067958,52.89874432277846
2020-10-13T05:00:00Z,137.583,137.606,137.463,137.51899999999998,137.62687499999998,137.66625,137.3775,9847,12210.55,50.6685242469861,0.0992657142857496,0,50.447917913158896,0.1533471288242025,4.741794472876438
2020-10-13T06:00:00Z,137.51899999999998,137.587,137.44099999999997,137.45999999999998,137.62687499999998,137.66625,137.40375,15914,12255.9,47.1279266070704,0.06449642857146257,0,47.727992893986666,0.1528223339081891,-51.46242907685616
2020-10-13T07:00:00Z,137.45999999999998,137.511,137.333,137.34799999999998,137.62687499999998,137.66625,137.40375,23793,12511.75,41.23708942801266,0.005989285714318272,0,44.86461138884313,0.15462073862903256,-150.50993021999193
2020-10-13T08:00:00Z,137.34799999999998,137.74699999999999,137.27399999999997,137.72,137.62687499999998,137.66625,137.40375,23358,12662.05,59.392744532532475,0.02536892857146549,0,59.8882064773657,0.17736211444124544,150.1679754323652
2020-10-13T09:00:00Z,137.72,137.77599999999998,137.59699999999998,137.67899999999997,137.62687499999998,137.66625,137.3775,25337,12870.2,57.29174350606691,0.025885000000040542,0,57.031987021253485,0.17747910626687094,109.1655858193268
2020-10-13T10:00:00Z,137.67899999999997,137.695,137.583,137.65099999999998,137.62687499999998,137.6925,137.40375,17163,12413.8,55.83899863906743,0.0313667857143303,0,56.98990983014911,0.17280202724780835,77.81229527255748
2020-10-13T11:00:00Z,137.65099999999998,137.70999999999998,137.325,137.48299999999998,137.62687499999998,137.6925,137.40375,25509,12792.2,47.978036338750414,0.00867821428575724,0,52.33249205342118,0.1879590253015357,-57.56117127948161
2020-10-13T12:00:00Z,137.48299999999998,137.486,137.26299999999998,137.319,137.62687499999998,137.66625,137.3775,27939,13520.75,41.79276884119799,-0.04061178571424193,0,50.23949405106452,0.19046195206571265,-156.0849337110409
2020-10-13T13:00:00Z,137.319,137.331,136.89499999999998,137.021,137.63114583333333,137.69083333333333,137.3725,41141,15143,33.37349234495902,-0.1104985714285257,0,47.89808848789453,0.2080003840610194,-281.1120219757201
2020-10-13T14:00:00Z,137.021,137.13199999999998,136.832,137.022,137.61670833333332,137.68033333333332,137.341,38212,16673.75,33.42196234691649,-0.17083357142852265,0,52.24021403889894,0.2145717851995168,-225.21891848733236
2020-10-13T15:00:00Z,137.022,137.08399999999997,136.838,136.89399999999998,137.61670833333332,137.68033333333332,137.341,18156,17242.85,30.375829835060728,-0.24357142857137512,0,43.56192145539928,0.21681665768526423,-222.06084079713486
2020-10-13T16:00:00Z,136.89399999999998,136.91799999999998,136.712,136.754,137.63662499999998,137.6603333333333,137.32841666666667,13987,17587.8,27.43099368406783,-0.32680749999994335,0,40.7038274066815,0.21604403927917312,-210.1333074168665
2020-10-13T17:00:00Z,136.754,136.759,136.47,136.509,137.59125,137.6775,137.33249999999998,13151,17623.25,23.19339321747185,-0.4319817857142336,0,36.93226080697171,0.22125517933065986,-217.14285714280538
2020-10-13T18:00:00Z,136.509,136.58999999999997,136.37099999999998,136.49099999999999,137.6343125,137.665125,137.29537499999998,12966,18098.7,22.913328912009206,-0.5143196428570864,0,36.887566730691326,0.22109409509275516,-174.2856211918249
2020-10-13T19:00:00Z,136.49099999999999,136.52499999999998,136.39899999999997,136.47099999999998,137.6343125,137.665125,137.29537499999998,9790,18452.3,22.586971376124026,-0.5839421428570826,0,38.70193733108881,0.21430165972898726,-146.12670171565475
2020-10-13T20:00:00Z,136.47099999999998,136.482,136.40099999999998,136.40499999999997,137.6343125,137.665125,137.29537499999998,5893,17899.9,21.49874991345547,-0.6651114285713703,0,38.92392515264477,0.2047801126054894,-133.05300582874045
2020-10-13T21:00:00Z,136.40499999999997,136.474,136.373,136.426,137.6343125,137.665125,137.29537499999998,3182,17436.35,22.773675086084694,-0.7323878571427922,0,36.426424184862626,0.19736724741938297,-112.0179684286914
2020-10-13T22:00:00Z,136.426,136.481,136.396,136.434,137.6343125,137.665125,137.29537499999998,4319,17145.8,23.28482089283993,-0.7804974999999316,0,35.901115202846974,0.1893410154608562,-98.23765221993813
2020-10-13T23:00:00Z,136.434,136.45399999999998,136.403,136.41699999999997,137.6343125,137.665125,137.29537499999998,2916,16926.6,22.93739108854504,-0.8149714285713628,0,37.12843330497389,0.17945951435650845,-91.07581731375134
2020-10-14T00:00:00Z,136.41699999999997,136.493,136.37199999999999,136.40499999999997,137.6343125,137.665125,137.29537499999998,10023,17129.8,22.680140182758905,-0.8271885714285094,0,40.575781253237686,0.17528383475961568,-83.76220053237641
2020-10-14T01:00:00Z,136.40499999999997,136.416,136.136,136.21499999999997,137.60004166666667,137.70716666666667,137.27866666666665,16953,17485.1,19.03916422394235,-0.8541428571428028,0,35.47370458055769,0.18276356084821463,-101.33708655875178
2020-10-14T02:00:00Z,136.21499999999997,136.373,136.17999999999998,136.35799999999998,137.60004166666667,137.70716666666667,137.27866666666665,10857,17232.25,28.36075810840579,-0.8454224999999497,0,42.23164636141558,0.183494735073343,-73.42550609396662
2020-10-14T03:00:00Z,136.35799999999998,136.426,136.31699999999998,136.375,137.60004166666667,137.70716666666667,137.27866666666665,6196,16352.4,29.401417820626236,-0.8344842857142398,0,45.490954879143274,0.17817368256810484,-65.21871805433575
2020-10-14T04:00:00Z,136.375,136.414,136.17,136.255,137.60004166666667,137.70716666666667,137.27866666666665,7458,15557.4,26.477581347153986,-0.7981335714285266,0,42.601281544603275,0.18287556238466876,-79.24332815293039
2020-10-14T05:00:00Z,136.255,136.278,136.13299999999998,136.18599999999998,137.59960416666667,137.70691666666667,137.27766666666665,8905,14735.8,24.941680948532223,-0.758839999999959,0,42.47670079321093,0.18017016507147887,-87.6904865507184
2020-10-14T06:00:00Z,136.18599999999998,136.20499999999998,136.035,136.045,137.5853125,137.69875,137.245,15071,14631.2,22.118174825545424,-0.7262335714285366,0,39.360297979072165,0.17944372470922948,-115.77796007656018
2020-10-14T07:00:00Z,136.045,136.107,135.66299999999998,135.856,137.6221875,137.85,137.212125,22275,14469.5,19.011432518288743,-0.6988432142856815,0,41.65828202399923,0.19834060151571428,-165.75577763897212
2020-10-14T08:00:00Z,135.856,136.118,135.81699999999998,135.98,137.6221875,137.85,137.12099999999998,17279,13936.5,26.323336195484302,-0.6416346428571116,0,44.3521882366332,0.2056734156931644,-135.84957389931571
2020-10-14T09:00:00Z,135.98,136.74599999999998,135.91199999999998,136.41,137.6221875,137.85,137.029875,34452,13602.05,44.90070619118551,-0.5076178571428274,0,46.45980110279755,0.25055388600079576,5.141207127282816
2020-10-14T10:00:00Z,136.41,136.72199999999998,136.409,136.52499999999998,137.6221875,137.85,137.029875,22386,12810.75,48.63121156225389,-0.35050321428568737,0,45.65781415687277,0.2550143227150238,60.6096280817564
2020-10-14T11:00:00Z,136.52499999999998,136.84799999999998,136.512,136.753,137.6221875,137.85,136.93875,21127,12959.3,55.11911972004388,-0.16115571428568598,0,49.16142455198732,0.2607990139496638,157.42144084066913
2020-10-14T12:00:00Z,136.753,137.17999999999998,136.576,137.105,137.6221875,137.758875,136.93875,37138,14116.85,62.90804584641084,0.05791107142860297,0,55.537615117716236,0.28531337009611535,271.3862648073278
2020-10-14T13:00:00Z,137.105,137.172,137.009,137.154,137.6221875,137.758875,136.93875,19490,14433.8,63.84859078240572,0.24909178571431534,0,58.80393406430814,0.27657670080353647,240.14005738464837
2020-10-14T14:00:00Z,137.154,137.332,137.00199999999998,137.06199999999998,137.6221875,137.758875,136.93875,29005,15235.75,60.73463329280587,0.3960596428571699,0,56.79452335277326,0.2803926507461419,170.9179103449525
2020-10-14T15:00:00Z,137.06199999999998,137.1,136.79,136.832,137.6221875,137.758875,136.93875,19339,15713.2,53.68539476531202,0.4811485714286018,0,53.79622880107901,0.28250746140713195,92.85322154017823
2020-10-14T16:00:00Z,136.832,136.982,136.72799999999998,136.862,137.6221875,137.758875,136.93875,14699,16153.5,54.4283769343954,0.5509042857143122,0,52.536802445334516,0.28047121416376675,86.77248677250807
2020-10-14T17:00:00Z,136.862,137.003,136.85999999999999,136.986,137.6221875,137.758875,136.93875,9226,16455.7,57.46565979052925,0.6300010714286003,0,55.88529462721538,0.2706518417234977,99.22747677212509
2020-10-14T18:00:00Z,136.986,137.00199999999998,136.85299999999998,136.887,137.6221875,137.758875,136.93875,9011,16690.3,54.35109592591113,0.6753814285714625,0,52.91076556877295,0.26196242445753365,69.8717568715982
2020-10-14T19:00:00Z,136.887,136.97799999999998,136.83999999999997,136.944,137.6221875,137.758875,136.93875,11395,17114.25,55.83528298198054,0.7153414285714593,0,46.946946446633696,0.2531079655677102,72.21556604883021
2020-10-14T20:00:00Z,136.944,136.97799999999998,136.797,136.83499999999998,137.6221875,137.758875,136.93875,6181,16922.15,52.331344274494526,0.7198032142857447,0,42.74561221874431,0.24795739659858684,46.893046893061815
2020-10-14T21:00:00Z,136.83499999999998,136.85899999999998,136.70299999999997,136.748,137.6221875,137.758875,136.93875,3790,16264,49.65297477954032,0.6827242857143143,0,44.97318122859035,0.24138901112725963,26.83059952315295
2020-10-14T22:00:00Z,136.748,136.86399999999998,136.73399999999998,136.83999999999997,137.6221875,137.758875,136.93875,5294,15985.85,52.42586549292948,0.6645282142857423,0,51.978335835003904,0.2334326531895979,40.49844236761041
2020-10-14T23:00:00Z,136.83999999999997,136.86499999999998,136.78699999999998,136.808,137.6221875,137.758875,136.93875,8889,16120.5,51.36616552925439,0.6307857142857434,0,50.01672735230881,0.22233032081891255,31.00751834386873
2020-10-15T00:00:00Z,136.808,137.06699999999998,136.791,137.04,137.6221875,137.758875,136.93875,12428,16369,57.99531396249351,0.6176232142857414,0,54.68684275791564,0.2261638693318461,73.33460100146603
2020-10-15T01:00:00Z,137.04,137.177,136.964,137.017,137.6221875,137.758875,136.93875,14707,16659.1,57.163431333226086,0.5801400000000274,0,52.73891213776369,0.22522359295099953,65.94894237783551
2020-10-15T02:00:00Z,137.017,137.027,136.92,136.951,137.6221875,137.758875,136.93875,8989,16355,54.737091372532795,0.504228928571454,0,47.361523555327736,0.21677905059735664,47.44095851514698
2020-10-15T03:00:00Z,136.951,137.02399999999997,136.92999999999998,136.98,137.6221875,137.758875,136.93875,7979,15640.2,55.628297570687344,0.40724892857145,0,49.57406993785604,0.20800911841183073,53.452818286407954
2020-10-15T04:00:00Z,136.98,137.08399999999997,136.95899999999997,137.06799999999998,137.6221875,137.758875,136.93875,6121,15082.3,58.310733463961824,0.32316535714287353,0,55.873194236176744,0.20207989566812853,84.38427740174671
2020-10-15T05:00:00Z,137.06799999999998,137.119,137.00699999999998,137.023,137.6221875,137.758875,136.93875,6616,13690.5,56.4320081381854,0.2429732142857322,0,52.35609068259795,0.195645617406121,56.71392827359179
2020-10-15T06:00:00Z,137.023,137.03699999999998,136.81199999999998,136.863,137.6221875,137.758875,136.93875,17588,13450.6,50.234602690376576,0.13903357142859085,0,48.78551899958835,0.1977423590199691,-49.28766492281391
2020-10-15T07:00:00Z,136.863,136.89399999999998,136.652,136.815,137.6221875,137.758875,136.93875,22726,13530.55,48.513323300119175,0.053364642857159694,0,45.170878198944635,0.20090361908997062,-85.80183861078825
2020-10-15T08:00:00Z,136.815,136.85999999999999,136.212,136.337,137.6221875,137.758875,136.93875,32139,13280.6,35.47674744647503,-0.06485892857141096,0,39.16049477092795,0.23283907486925814,-314.4842924659225
2020-10-15T09:00:00Z,136.337,136.64499999999998,136.21599999999998,136.59199999999998,137.6221875,137.758875,136.847625,23313,13471.75,44.10585348939196,-0.11262821428569803,0,47.98559826689917,0.24685056952145415,-155.26243473479997
2020-10-15T10:00:00Z,136.59199999999998,136.60799999999998,136.14899999999997,136.29999999999998,137.6221875,137.758875,136.847625,22921,13167.55,37.8616574343592,-0.20156785714284198,0,45.96510162472974,0.26200410026992194,-251.08833029067318
2020-10-15T11:00:00Z,136.29999999999998,136.409,135.89,136.07899999999998,137.6221875,137.758875,136.847625,26550,13528.1,33.94471998576354,-0.32504571428569884,0,43.636493041466075,0.28036095025064217,-247.62396249942967
2020-10-15T12:00:00Z,136.07899999999998,136.07899999999998,135.81799999999998,135.99699999999999,137.6221875,137.758875,136.7565,30130,14299.65,32.597204891248495,-0.4411010714285568,0,45.899340825024304,0.27897802523273885,-203.89784946232723
2020-10-15T13:00:00Z,135.99699999999999,136.381,135.76399999999998,136.262,137.6221875,137.758875,136.7565,34267,15551.7,40.77908690416074,-0.4767682142856968,0,52.51635232491702,0.30312245200183024,-110.90900271631634
2020-10-15T14:00:00Z,136.262,136.289,135.77599999999998,135.85799999999998,137.6221875,137.758875,136.66537499999998,38893,17045.8,34.002560921516164,-0.5820792857142698,0,46.72696824454945,0.31811370543027134,-166.1256327020324
2020-10-15T15:00:00Z,135.85799999999998,136.158,135.82199999999997,136.10799999999998,137.6221875,137.758875,136.66537499999998,27274,17839.75,40.582574201598035,-0.6172303571428435,0,53.46591271227169,0.31939129789953863,-99.37465231818679
2020-10-15T16:00:00Z,136.10799999999998,136.32899999999998,136.057,136.17499999999998,137.6221875,137.758875,136.57424999999998,20971,18579.25,42.24450328149405,-0.6366257142857036,0,49.780333973229816,0.3160062051924281,-76.78849412444613
2020-10-15T17:00:00Z,136.17499999999998,136.255,136.033,136.04299999999998,137.6221875,137.758875,136.57424999999998,17780,19278.75,39.877955122663025,-0.6779746428571335,0,48.434155532430125,0.3092914762501124,-88.88428467833327
2020-10-15T18:00:00Z,136.04299999999998,136.142,136.004,136.03799999999998,137.6221875,137.758875,136.57424999999998,11882,19608.15,39.78703344215542,-0.6990128571428436,0,48.92290738938636,0.29705637080367614,-80.35175879396077
2020-10-15T19:00:00Z,136.03799999999998,136.111,135.98299999999998,136.021,137.6221875,137.758875,136.57424999999998,9666,19647,39.457629219750956,-0.7133889285714081,0,47.29503698640425,0.2849809157462717,-75.39844455159263
2020-10-15T20:00:00Z,136.021,136.05599999999998,135.951,136.05599999999998,137.6221875,137.758875,136.48312499999997,4725,19261.85,40.54894633242437,-0.6856610714285536,0,43.09038455903103,0.27212513605010874,-64.1845984484852
2020-10-15T21:00:00Z,136.05599999999998,136.153,135.97299999999998,136.02399999999997,137.6221875,137.758875,136.48312499999997,5671,18810.05,39.84181949104091,-0.6489699999999812,0,46.543583807291036,0.2655447691893872,-65.19048273964776
2020-10-15T22:00:00Z,136.02399999999997,136.09099999999998,135.921,135.946,137.6221875,137.758875,136.48312499999997,3960,18558.6,38.097816818205786,-0.6197132142856893,0,38.66137346653625,0.25872014281871575,-75.74297784035315
2020-10-15T23:00:00Z,135.946,136.00699999999998,135.91899999999998,135.94699999999997,137.6221875,137.758875,136.48312499999997,4546,18386.95,38.13520562771689,-0.5784953571428335,0,35.48050542753523,0.24652584690309273,-72.14874950896164
2020-10-16T00:00:00Z,135.94699999999997,136.02399999999997,135.831,135.91699999999997,137.6221875,137.758875,136.48312499999997,12296,18695.7,37.4052867472648,-0.5239810714285511,0,40.78054212188788,0.24270257212429922,-76.1915536866904
2020-10-16T01:00:00Z,135.91699999999997,135.97,135.77999999999997,135.826,137.6221875,137.758875,136.48312499999997,13334,19031.6,35.20414921530539,-0.4850939285714011,0,40.444059184612605,0.23893810268685114,-100.24295869700593
2020-10-16T02:00:00Z,135.826,135.827,135.63,135.70899999999997,137.61874999999998,137.7575,136.4625,8549,18579.65,32.55186975147839,-0.4608282142856852,0,40.552217869022165,0.23594252392350484,-140.17276694272843
2020-10-16T03:00:00Z,135.70899999999997,135.737,135.61499999999998,135.7,137.6171875,137.75687499999998,136.453125,8726,17879.65,32.349967755333125,-0.4315328571428287,0,37.3827464116405,0.2278037722146841,-150.5971769815225
2020-10-16T04:00:00Z,135.7,135.74699999999999,135.623,135.652,137.6171875,137.75687499999998,136.453125,6038,16574.6,31.237161278356325,-0.4303460714285429,0,38.03506142136329,0.22038921705649203,-154.0104667307205
2020-10-16T05:00:00Z,135.652,135.772,135.65099999999998,135.744,137.6171875,137.75687499999998,136.453125,6505,15734.2,35.79585223616246,-0.38067142857139785,0,41.577410895037346,0.21328998726674328,-105.2680587564035
2020-10-16T06:00:00Z,135.744,136.058,135.63799999999998,136.012,137.6171875,137.75687499999998,136.453125,12659,15221.1,46.84991587690672,-0.29155749999996666,0,52.85977895791537,0.22805498817626277,28.82080421821692
2020-10-16T07:00:00Z,136.012,136.277,135.891,136.19199999999998,137.6171875,137.75687499999998,136.453125,24783,15132.75,52.7358225735925,-0.1888085714285393,0,59.26881167685314,0.23933677473510082,113.63608370594264
2020-10-16T08:00:00Z,136.19199999999998,136.25799999999998,136.034,136.07799999999997,137.6171875,137.75687499999998,136.35999999999999,21563,14704.4,49.0323498225965,-0.12326535714282744,0,57.807588605280635,0.23824129082545,54.0203415851274
2020-10-16T09:00:00Z,136.07799999999997,136.188,135.99099999999999,136.16199999999998,137.6171875,137.75687499999998,136.35999999999999,18015,13891.8,51.72268068831809,-0.019952142857112776,0,62.33631379479307,0.23529548433791805,99.95537706384138
2020-10-16T10:00:00Z,136.16199999999998,136.416,135.374,135.744,137.59208333333333,137.7468333333333,136.3025,39839,13939.1,40.31782370519165,-0.03196857142854104,0,52.26278223457377,0.2929172354566383,-99.81288045664037
2020-10-16T11:00:00Z,135.744,136.046,135.488,135.92,137.59208333333333,137.7468333333333,136.3025,55477,15349.25,45.742679860389636,0.00908750000003189,0,57.03045887968781,0.31185171863830646,-12.490126382271116
2020-10-16T12:00:00Z,135.92,136.16099999999997,135.678,136.01399999999998,137.59208333333333,137.7468333333333,136.3025,32032,15902.3,48.43837066644872,0.07041071428574197,0,58.863948184437376,0.3240765958784257,39.787454639738165
2020-10-16T13:00:00Z,136.01399999999998,136.027,135.588,135.944,137.59208333333333,137.7468333333333,136.19933333333333,34077,16717.15,46.582328652014375,0.1012610714285972,0,59.09326882173514,0.3322854104585376,6.258023106586765
2020-10-16T14:00:00Z,135.944,136.308,135.904,136.26799999999997,137.59208333333333,137.7468333333333,136.19933333333333,27875,17516.8,55.14883363278793,0.18555571428574202,0,61.26871461840886,0.33740788114007036,161.48635186293336
2020-10-16T15:00:00Z,136.26799999999997,136.33999999999997,136.141,136.29199999999997,137.59208333333333,137.7468333333333,136.19933333333333,16219,17844.45,55.715363382064815,0.26182107142860134,0,64.19302181770384,0.3275216039157785,150.5550494314807
2020-10-16T16:00:00Z,136.29199999999997,136.414,136.14899999999997,136.21499999999997,137.59208333333333,137.7468333333333,136.19933333333333,16687,18442.55,53.38546913466687,0.317304642857167,0,61.146187637667744,0.32305577506465255,106.0770194779256
2020-10-16T17:00:00Z,136.21499999999997,136.24699999999999,136.04,136.059,137.59208333333333,137.7468333333333,136.19933333333333,9221,18620.05,48.92189201291535,0.33469142857145595,0,63.599450160508255,0.31476607684574837,38.58865002679099
2020-10-16T18:00:00Z,136.059,136.30399999999997,136.04299999999998,136.284,137.59208333333333,137.7468333333333,136.19933333333333,9760,18910.05,54.792858836963745,0.3796575000000299,0,65.08381573818177,0.31092564278533746,115.19339667917761
2020-10-16T19:00:00Z,136.284,136.313,136.195,136.26,137.59208333333333,137.7468333333333,136.19933333333333,9113,19138.4,54.07883037865064,0.4101971428571733,0,64.05309545878332,0.2971452397292416,94.32732014781449
2020-10-16T20:00:00Z,136.26,136.26,136.016,136.10899999999998,137.59208333333333,137.7468333333333,136.19933333333333,5994,18823.3,49.691279836922924,0.4013192857143107,0,58.59433528629502,0.29334915117715293,36.26585268361531
2020-10-18T21:00:00Z,135.831,136.159,135.831,135.97699999999998,137.59208333333333,137.7468333333333,136.19933333333333,3543,18333.75,46.16520686726962,0.35501607142859576,0,51.94503094995836,0.2958242118073565,-15.129888666845691
2020-10-18T22:00:00Z,135.97699999999998,136.265,135.962,136.159,137.59208333333333,137.7468333333333,136.19933333333333,5132,18162.9,51.296784339308644,0.33174107142859754,0,52.54984504785443,0.29633676810683085,48.494052138714956
