time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI,Plot,Plot,Oscillator,ATR,CCI,Fisher,Trigger,Plot,MACD,Signal Line,Histogram,Cross
2021-02-22T18:35:00Z,105.022,105.038,105.018,105.028,NaN,NaN,NaN,213,137.25,40.83766129354452,-0.011532857142749719,0,40.91013609975008,0.024335439704030886,-120.03693443939316,-1.2536866495798225,-0.7324786128451563,1.1823056300268096,-0.01630769148421507,-0.01791938846212007,0.0016116969779049993,NaN
2021-02-22T18:40:00Z,105.028,105.039,104.999,105.016,NaN,NaN,NaN,197,140.85,38.12473776691928,-0.010466428571321072,0,42.443378050532104,0.025454336868029125,-176.10062892834242,-1.7417429694637738,-1.2536866495798225,1.1974306964164976,-0.01707296230108568,-0.017274734085655535,0.00020177178456985342,NaN
2021-02-22T18:45:00Z,105.016,105.03,105,105.026,NaN,NaN,NaN,181,143,41.60608785412859,-0.011378214285605282,0,47.78067101950755,0.02577902709174141,-106.21942697186407,-2.203448011611845,-1.7417429694637738,1.2297111416781292,-0.016680248983234947,-0.01684757042347466,0.00016732144023971426,NaN
2021-02-22T18:50:00Z,105.026,105.044,105.025,105.04,NaN,NaN,NaN,102,138.5,46.17223315863667,-0.0070889285713170505,0,50.855948323101,0.025294810870902112,-3.6630036614434602,-1.7684437886065263,-2.203448011611845,1.1978319783197833,-0.015065670184540636,-0.016356357191710913,0.001290687007170277,NaN
2021-02-22T18:55:00Z,105.04,105.04,105.017,105.036,NaN,NaN,NaN,118,138.3,45.08742186669246,-0.005399285714174442,0,55.87973803903463,0.02513089580869556,-32.38719068236683,-1.3843618322197313,-1.7684437886065263,1.2117086453369639,-0.01394808656523594,-0.01596237757553038,0.0020142910102944403,NaN
2021-02-22T19:00:00Z,105.036,105.036,105.029,105.034,NaN,NaN,NaN,60,131.6,44.524142851157684,-0.0051524999998849,0,54.72854213456998,0.023835831822360518,-49.701046335820436,-0.8717795747726953,-1.3843618322197313,1.1892617449664429,-0.013073078469574284,-0.015595886552178386,0.002522808082604102,NaN
2021-02-22T19:05:00Z,105.034,105.036,105.02,105.02,NaN,NaN,NaN,98,129.8,40.69185291272385,-0.005887857142743414,0,55.64275374679694,0.023276129549335146,-131.34430726828472,-0.5421416235706829,-0.8717795747726953,1.190221031480241,-0.013355358981883114,-0.015255108711509516,0.0018997497296264019,NaN
2021-02-22T19:10:00Z,105.02,105.025,104.994,105,NaN,NaN,NaN,133,130.2,35.93357444033853,-0.010556785714169944,0,50.40686608332139,0.023827834581525913,-214.05657625952625,-0.6958178919111756,-0.5421416235706829,1.167883211678832,-0.015019762699708394,-0.01520426696751858,0.00018450426781018575,NaN
2021-02-22T19:15:00Z,105,105.014,104.996,105.01,NaN,NaN,NaN,90,126.25,39.72854780649545,-0.013574642857025561,0,54.91919729591996,0.02341156068284554,-133.1207652436383,-1.038899179439591,-0.6958178919111756,1.16833000665336,-0.01535489652192723,-0.015097528465711699,-0.00025736805621553137,-0.015097528465711699
2021-02-22T19:20:00Z,105.01,105.022,105.008,105.014,NaN,NaN,NaN,86,124.95,41.22820457168157,-0.015465714285597747,0,49.74074156438036,0.022739306348357285,-98.48484848340205,-1.0785976976008245,-1.038899179439591,1.1549668874172185,-0.015123392861028151,-0.014965939729802043,-0.0001574531312261082,NaN
2021-02-22T19:25:00Z,105.014,105.015,104.998,105,NaN,NaN,NaN,49,122.25,37.69315555593144,-0.01963607142845234,0,44.30785688498735,0.0223293558949029,-143.64640883841588,-1.2913346099217047,-1.0785976976008245,1.1856086079354404,-0.015886478108356528,-0.014834108152832136,-0.0010523699555243914,NaN
2021-02-22T19:30:00Z,105,105.01,104.996,104.999,NaN,NaN,NaN,57,119.85,37.44617366437711,-0.023408214285594756,0,37.941171513855885,0.02173440190241055,-129.8474945524192,-1.633326585508188,-1.2913346099217047,1.1998654104979811,-0.016383066514563893,-0.014801087878535353,-0.00158197863602854,NaN
2021-02-22T19:35:00Z,104.999,105.015,104.994,105.006,NaN,NaN,NaN,65,115.75,40.39059609757232,-0.02526285714273797,0,39.12361107017734,0.021681944623666995,-89.61038960942102,-1.9242383187540324,-1.633326585508188,1.1900604432505038,-0.016027025334068412,-0.014907905117371771,-0.001119120216696641,NaN
2021-02-22T19:40:00Z,105.006,105.006,104.984,104.992,NaN,NaN,NaN,90,114.5,36.672649056562975,-0.026909999999881508,0,42.34260505750528,0.021704662864834034,-134.83386923800362,-2.2876239030570718,-1.9242383187540324,1.1887550200803212,-0.016682240644698254,-0.015211700015089806,-0.001470540629608448,NaN
2021-02-22T19:45:00Z,104.992,105.004,104.99,104.998,NaN,NaN,NaN,31,112.2,39.25343827929135,-0.02784035714273675,0,46.17368949459352,0.021154329803060888,-98.61554845477445,-2.4837529061642067,-2.2876239030570718,1.1646825396825398,-0.016526842490407034,-0.015595451572960113,-0.0009313909174469212,NaN
2021-02-22T19:50:00Z,104.998,105.022,104.996,105.018,NaN,NaN,NaN,146,111.65,47.00609519153135,-0.023083214285596756,0,49.48914437804616,0.021500449102843,-5.973715650110648,-1.7291011101262754,-2.4837529061642067,1.155818540433925,-0.01462131011892609,-0.015736112810409333,0.0011148026914832437,-0.015736112810409333
2021-02-22T19:55:00Z,105.018,105.022,105.002,105.018,NaN,NaN,NaN,178,113.55,47.00609519153136,-0.01853178571416793,0,52.23800253134035,0.021393274166926372,1.3360053452024514,-0.9365218706403462,-1.7291011101262754,1.1704244031830238,-0.012961747034495374,-0.01550744440316344,0.002545697368668066,NaN
2021-02-22T20:00:00Z,105.018,105.062,105.017,105.06,105.0385625,105.05449999999999,105.02449999999999,142,114,59.57213280106212,-0.008251071428452406,0,63.431755915705644,0.023079468869288893,197.04077950345436,-0.17855698528264685,-0.9365218706403462,1.1315104166666667,-0.008163379979350793,-0.014708387009543836,0.006545007030193043,NaN
2021-02-22T20:05:00Z,105.06,105.068,105.053,105.064,105.0541875,105.068,105.04675,165,117.45,60.53200385525889,0.0026082142858297984,0,65.65406110104037,0.022502363950054012,195.85561497474967,0.4854832596630871,-0.17855698528264685,1.1170006464124111,-0.003991857301045343,-0.013471549725101303,0.00947969242405596,NaN
2021-02-22T20:10:00Z,105.064,105.087,105.055,105.084,105.05929166666667,105.0695,105.04033333333334,82,114.15,65.00586056778205,0.013352500000115494,0,69.67443976182132,0.023180766525049905,217.16630977998724,1.0674566152840788,0.4854832596630871,1.1036036036036037,0.0009173625443565925,-0.01160445631924429,0.012521818863600882,NaN
2021-02-22T20:15:00Z,105.084,105.084,105.066,105.071,105.05929166666667,105.07825,105.05199999999999,108,108.9,60.22698057985911,0.021074285714397994,0,70.11526143551256,0.02281071177326067,143.3051113211067,1.5894236648870586,1.0674566152840788,1.110967741935484,0.0037161260979416966,-0.009371212695632557,0.013087338793574254,NaN
2021-02-22T20:20:00Z,105.071,105.075,105.062,105.072,105.065125,105.07533333333333,105.05199999999999,84,103.25,60.467730796949986,0.027353214285825395,0,72.59021653512151,0.022109946646599567,123.90629410194846,1.8979585066121571,1.5894236648870586,1.070253164556962,0.005946312630271677,-0.0069297306995947695,0.012876043329866447,NaN
2021-02-22T20:25:00Z,105.072,105.072,105.056,105.056,105.065125,105.07533333333333,105.05491666666667,84,98.4,54.75663383981178,0.0309564285715388,0,66.25520105501259,0.021673521886128554,70.23144453377506,1.9792995142623682,1.8979585066121571,1.0135635018495683,0.006349492248119759,-0.004370649267059434,0.010720141515179193,NaN
2021-02-22T20:30:00Z,105.056,105.069,105.054,105.064,105.065125,105.07533333333333,105.05491666666667,41,95.35,56.946219030667194,0.036886071428679654,0,65.71392140972628,0.021196841751405127,83.90194591925737,1.88414031341551,1.9792995142623682,1.0278121137206429,0.007231191467255371,-0.001730867716208056,0.008962059183463426,NaN
2021-02-22T20:35:00Z,105.064,105.071,105.062,105.068,105.065125,105.07533333333333,105.05491666666667,39,91.4,58.03967296046308,0.0426289285715352,0,61.020197247965314,0.02032563876916193,84.34020374376593,1.8477815370473953,1.88414031341551,0.996947496947497,0.008158663032475033,0.0008002404117254022,0.007358422620749631,NaN
2021-02-22T20:40:00Z,105.068,105.079,105.062,105.079,105.065125,105.07241666666667,105.05491666666667,65,91.65,60.97495591264566,0.04950964285724827,0,64.87641364895292,0.020088093142792925,96.57575262723087,1.8485906794018163,1.8477815370473953,0.9770669885334943,0.009669831204291768,0.0033148602160350846,0.006354970988256683,NaN
2021-02-22T20:45:00Z,105.079,105.087,105.077,105.08,105.065125,105.07825,105.05491666666667,78,90.65,61.24040566773866,0.05431535714296254,0,57.65955275469067,0.019367515061165224,87.81752203258475,2.074542289396552,1.8485906794018163,0.9908703590992087,0.010823369444835862,0.005424499040944713,0.005398870403891149,NaN
2021-02-22T20:50:00Z,105.08,105.083,105.053,105.062,105.065125,105.07533333333333,105.05491666666667,121,90.05,54.1062359435022,0.05289857142867577,0,56.14885114884147,0.020126978271082074,45.44239508197374,1.493760135038538,2.074542289396552,0.9224897240164416,0.010167898044187496,0.0069978051904150285,0.003170092853772467,NaN
2021-02-22T20:55:00Z,105.062,105.081,105.059,105.081,105.065125,105.07825,105.05783333333333,174,94.25,59.473033953008596,0.054952857142964925,0,60.87323140637394,0.02026076553743375,79.07778496053305,0.9809584769932945,1.493760135038538,0.9006968641114983,0.011054148108698314,0.008124114697564109,0.002930033411134205,NaN
2021-02-22T21:00:00Z,105.081,105.087,105.072,105.074,105.065125,105.07825,105.05783333333333,78,93.85,56.8360088323245,0.055004285714393975,0,60.85077274837022,0.019884996570474236,59.313562146331854,0.9183516515027937,0.9809584769932945,0.9006968641114983,0.011064125816119486,0.008940559110694975,0.002123566705424511,NaN
2021-02-22T21:05:00Z,105.074,105.085,105.072,105.077,105.065125,105.08116666666668,105.06075,73,95.05,57.70162577079903,0.05325821428582174,0,57.99882848884044,0.019393211101154006,62.46224477500887,0.992200835201706,0.9183516515027937,0.9006968641114983,0.011185172443703095,0.009522654645520687,0.0016625177981824078,NaN
2021-02-22T21:10:00Z,105.077,105.084,105.077,105.082,105.065125,105.08116666666668,105.06075,56,95,59.171241391950296,0.05116428571439278,0,56.26822360940922,0.01850798173678622,72.80163599206949,1.2025722361508624,0.992200835201706,0.9006968641114983,0.011551403591298026,0.010100644794762716,0.0014507587965353098,NaN
2021-02-22T21:15:00Z,105.082,105.086,105.081,105.084,105.065125,105.08116666666668,105.06075,35,93.5,59.773300540248776,0.04893464285725234,0,51.692239294760796,0.01754312589844402,77.25856697850139,1.546630213066634,1.2025722361508624,0.9006968641114983,0.011866241059180993,0.010615650304976675,0.0012505907542043181,NaN
2021-02-22T21:20:00Z,105.084,105.084,105.072,105.074,105.07970833333334,105.08408333333334,105.06366666666666,28,90.4,55.37634607392333,0.0423653571429678,0,48.23782462775948,0.01714718833426948,42.510925705879146,1.4510486438256196,1.546630213066634,0.9006968641114983,0.011179959974938924,0.010951349965250441,0.00022861000968848327,NaN
2021-02-22T21:25:00Z,105.074,105.076,105.066,105.07,105.06804166666667,105.08408333333334,105.06366666666666,46,91.15,53.675498130391034,0.034372142857253,0,51.75426550642051,0.016636674881821013,16.36315650673101,0.9210498656715108,1.4510486438256196,0.9006968641114983,0.010195780094392148,0.01100978873081715,-0.000814008636425001,0.01100978873081715
2021-02-22T21:30:00Z,105.07,105.076,105.069,105.076,105.06804166666667,105.08408333333334,105.06366666666666,34,85.55,55.865263934130844,0.028638571428679017,0,46.13163634768994,0.01594834096169028,42.788129745790805,0.45149543080347065,0.9210498656715108,0.9006968641114983,0.009787140243901149,0.010894652152935514,-0.0011075119090343654,NaN
2021-02-22T21:35:00Z,105.076,105.091,105.076,105.088,105.06787499999999,105.08483333333332,105.06325,53,79.3,59.94351899582224,0.023880357142965637,0,56.317432661741336,0.015880602321569588,134.80055020801322,0.5618021269351832,0.45149543080347065,0.9006968641114983,0.010312711412382214,0.010910742527179372,-0.0005980311147971585,NaN
2021-02-22T21:40:00Z,105.088,105.09,105.085,105.09,105.06787499999999,105.08483333333332,105.06325,35,73.95,60.59703493838993,0.02117892857153853,0,60.69495324053623,0.015103416441458165,138.8127853901261,0.8950581626000833,0.5618021269351832,0.9006968641114983,0.010766504078148387,0.01087878207934049,-0.00011227800119210408,NaN
2021-02-22T21:45:00Z,105.09,105.09,105.078,105.083,105.08020833333333,105.08483333333332,105.06325,47,68.05,57.086528645625776,0.01760892857153574,0,57.7520547085619,0.0148817438384969,68.31566549060084,1.075308580496296,0.8950581626000833,0.9006968641114983,0.010440939880922429,0.01080953919765193,-0.00036859931672950097,NaN
2021-02-22T21:50:00Z,105.083,105.086,105.074,105.076,105.08020833333333,105.08483333333332,105.06325,65,67.2,53.73414721946368,0.014601071428677621,0,51.83083333229537,0.01467590499289001,6.453214199238995,0.9647237329895275,1.075308580496296,0.9006968641114983,0.009508478588159619,0.01062323988036932,-0.0011147612922097015,NaN
2021-02-22T21:55:00Z,105.076,105.109,105.072,105.081,105.08025,105.086,105.06299999999999,75,65.55,55.73377396022598,0.010980000000105045,0,47.10752508618849,0.016270483207683005,51.397205590630996,1.1753878475724768,0.9647237329895275,0.9006968641114983,0.009068419414759887,0.01034735274964286,-0.0012789333348829732,NaN
2021-02-22T22:00:00Z,105.081,105.081,105.072,105.08,105.08025,105.086,105.06299999999999,5,61.6,55.21973344613272,0.0076392857143941575,0,51.31830823323317,0.015751162978562817,37.735849058721826,0.8517676605123417,1.1753878475724768,0.9006968641114983,0.008540527818325927,0.00997782905621452,-0.0014373012378885927,NaN
2021-02-22T22:05:00Z,105.08,105.098,105.052,105.057,105.08025,105.086,105.06299999999999,905,102.65,44.95073257506789,-0.0010514285713215735,0,37.66797888204035,0.01791179419437921,-195.83967528892381,0.40419329889826716,0.8517676605123417,0.9006968641114983,0.006194851749114605,0.00942392814223404,-0.0032290763931194354,NaN
2021-02-22T22:10:00Z,105.057,105.087,105.055,105.058,105.08025,105.086,105.06299999999999,173,109.25,45.425933251176616,-0.008147857142750632,0,30.857571503562216,0.01891809460906616,-173.91304347467903,-0.15712740521909563,0.40419329889826716,0.9006968641114983,0.00436624683165121,0.008776202224151715,-0.0044099553925005044,NaN
2021-02-22T22:15:00Z,105.058,105.103,105.057,105.058,105.08025,105.086,105.06299999999999,128,113.7,45.425933251176616,-0.014147857142749035,0,24.287603701268406,0.02085251642270374,-154.52538631010893,-0.34062226794613865,-0.15712740521909563,0.9006968641114983,0.0028838213626301012,0.008009166792899376,-0.005125345430269275,NaN
2021-02-22T22:20:00Z,105.058,105.068,105.058,105.064,105.08025,105.086,105.06299999999999,11,111,48.518353788472105,-0.01720428571418102,0,24.098300449738666,0.020077336678224252,-88.47736625308168,-0.7218429275689744,-0.34062226794613865,0.9006968641114983,0.0021681453243616033,0.00710421500534153,-0.0049360696809799265,NaN
2021-02-22T22:25:00Z,105.064,105.068,105.062,105.062,105.08025,105.086,105.06299999999999,3,107.25,47.55110919325741,-0.019776428571324993,0,23.234228303344505,0.019071812629779677,-91.91390342999966,-1.0828737601392195,-0.7218429275689744,0.9006968641114983,0.0014231781111959663,0.0060660676756801495,-0.004642889564484183,NaN
2021-02-22T22:30:00Z,105.062,105.075,105.057,105.066,105.08025,105.086,105.06299999999999,131,107.75,49.710457108901956,-0.022742142857040903,0,24.496918651073877,0.01899525458479546,-64.30996604565024,-1.3560705360871417,-1.0828737601392195,0.9006968641114983,0.0011423841053073147,0.005032894811722915,-0.0038905107064156003,NaN
2021-02-22T22:35:00Z,105.066,105.082,105.052,105.059,105.08025,105.08216666666667,105.05916666666666,120,105.05,46.13111662310414,-0.024681071428468773,0,22.621146656888275,0.01978130782873771,-103.79464285515296,-1.5152533943284667,-1.3560705360871417,0.9006968641114983,0.0003509656208677825,0.004015393370912711,-0.0036644277500449286,NaN
2021-02-22T22:40:00Z,105.059,105.078,105.058,105.068,105.07258333333334,105.08216666666667,105.05916666666666,146,108.45,51.01481835274688,-0.02493035714275628,0,25.76317128888767,0.0197969286981133,-33.75068045573824,-1.4420466546537347,-1.5152533943284667,0.9006968641114983,0.00044485751345746394,0.003057219826323553,-0.002612362312866089,NaN
2021-02-22T22:45:00Z,105.068,105.078,105.046,105.066,105.07258333333334,105.08216666666667,105.05916666666666,200,114.8,49.93149550718009,-0.024525714285613676,0,32.464297508870246,0.020668576648247814,-43.72759856481065,-1.6459891706102814,-1.4420466546537347,0.9006968641114983,0.00035380577672583513,0.0021475840439235424,-0.0017937782671977073,NaN
2021-02-22T22:50:00Z,105.066,105.072,105.046,105.064,105.06875,105.08216666666667,105.05916666666666,126,118.3,48.81514437113523,-0.023509642857043742,0,42.63623372088068,0.02104939260194413,-52.631578946017974,-1.973494345141086,-1.6459891706102814,0.9006968641114983,0.00011889281172727806,0.0014724774953249506,-0.0013535846835976725,NaN
2021-02-22T22:55:00Z,105.064,105.072,105.043,105.066,105.06875,105.08216666666667,105.05916666666666,35,118.3,50.01857094520125,-0.021223571428468195,0,46.622191573002986,0.021617293130376435,-33.48909657172054,-2.3537446564156443,-1.973494345141086,0.9006968641114983,0.00009303344813815784,0.0009976760082679448,-0.0009046425601297869,NaN
2021-02-22T23:00:00Z,105.066,105.079,105.052,105.074,105.06875,105.08216666666667,105.05916666666666,57,119.75,54.61514000511581,-0.018181071428465756,0,51.142237508084655,0.022001772192491463,28.816199378711396,-1.6190005315926075,-2.3537446564156443,0.9006968641114983,0.0007098896909383257,0.0007561280447466364,-0.00004623835380831076,NaN
2021-02-22T23:05:00Z,105.074,105.076,104.99,104.996,105.06685416666667,105.08420833333332,105.05941666666666,98,122.35,27.784940864746275,-0.02723214285703871,0,38.991964960215334,0.026573074178741968,-403.6592338475131,-1.5157546125471053,-1.6190005315926075,0.9006968641114983,-0.005037130514168098,-0.00004445815953444152,-0.004992672354633656,NaN
2021-02-22T23:10:00Z,104.996,105.032,104.996,105.03,105.06685416666667,105.08420833333332,105.05941666666666,71,124.2,41.317715643400255,-0.028338214285608593,0,46.069481981974725,0.02724642602311764,-174.95536852698504,-1.7030201033398193,-1.5157546125471053,0.9006968641114983,-0.006770127763019218,-0.0009548254788916842,-0.005815302284127534,NaN
2021-02-22T23:15:00Z,105.03,105.036,105.013,105.036,105.06685416666667,105.08420833333332,105.05941666666666,80,125.55,43.33573514260615,-0.026884999999891638,0,50.4054288248044,0.02694310987860896,-124.24462170496386,-1.7107050980840213,-1.7030201033398193,0.9006968641114983,-0.007572104208549035,-0.0019231019582090563,-0.005649002250339979,NaN
2021-02-22T23:20:00Z,105.036,105.038,105.014,105.026,105.06685416666667,105.08420833333332,105.05941666666666,41,125.85,40.816397091109,-0.0271389285713194,0,50.614861319403474,0.02673288774442267,-145.90347923522364,-1.629868878365805,-1.7107050980840213,0.9006968641114983,-0.008911862344419319,-0.002952305065463179,-0.00595955727895614,NaN
2021-02-22T23:25:00Z,105.026,105.034,104.992,104.998,105.06685416666667,105.08420833333332,105.05941666666666,109,128.95,34.728479537427035,-0.03230857142846,0,46.4026298713834,0.027823395762678307,-202.4291497954603,-1.8235700970185205,-1.629868878365805,0.9006968641114983,-0.012093588948360434,-0.004345465783442946,-0.0077481231649174885,NaN
2021-02-22T23:30:00Z,104.998,105,104.924,104.938,105.06660416666666,105.085875,105.05504166666667,228,137.1,25.83578065146311,-0.044696071428459404,0,38.94182881190992,0.03126458177962939,-280.27681660748664,-2.1421393843365424,-1.8235700970185205,0.9006968641114983,-0.01923490080103818,-0.0065219887365278355,-0.012712912064510345,NaN
2021-02-22T23:35:00Z,104.938,104.957,104.935,104.956,105.06660416666666,105.085875,105.05504166666667,164,141.55,31.502461102075813,-0.05148178571417158,0,40.14450097124929,0.03060282593822667,-184.3787238643308,-2.5155548044842844,-2.1421393843365424,0.9006968641114983,-0.02317484711524287,-0.009110182061746741,-0.014064665053496128,NaN
2021-02-22T23:40:00Z,104.956,104.978,104.956,104.978,105.06660416666666,105.085875,105.05504166666667,128,147.7,37.76177001395243,-0.05277285714274374,0,50.426801388131786,0.029988338371209865,-117.17171717107412,-2.394763470317997,-2.5155548044842844,0.9006968641114983,-0.024242613063805152,-0.011814142785295998,-0.012428470278509154,NaN
2021-02-22T23:45:00Z,104.978,105.004,104.976,104.995,105.06660416666666,105.09358333333333,105.05504166666667,137,109.3,42.16011944417458,-0.052208928571314414,0,48.7394500663289,0.029846314201838146,-72.98286154387291,-1.803208381012833,-2.394763470317997,0.9006968641114983,-0.02344678737605932,-0.014498218014962403,-0.008948569361096916,NaN
2021-02-22T23:50:00Z,104.995,105.004,104.995,104.996,105.06660416666666,105.09358333333333,105.05504166666667,33,102.3,42.41790331019073,-0.05095928571417282,0,44.54483483631033,0.028357291758849733,-63.40273869773331,-1.1583159933262739,-1.803208381012833,0.9006968641114983,-0.02247630528592026,-0.016435904100712644,-0.006040401185207617,NaN
2021-02-22T23:55:00Z,104.996,105.01,104.986,105.008,105.06660416666666,105.09358333333333,105.05504166666667,46,98.2,45.553800696543945,-0.046171785714172534,0,47.5825394197679,0.028046056633217676,-36.274786203883814,-0.6485849938903594,-1.1583159933262739,0.9006968641114983,-0.0205025508815595,-0.017961728891661564,-0.0025408219898979366,NaN
2021-02-23T00:00:00Z,105.008,105.018,104.987,104.99,105.06660416666666,105.09358333333333,105.04733333333333,198,107.55,41.87033408727679,-0.04392964285703341,0,46.894950996429216,0.028257052587988267,-62.67487409023299,-0.23436737891363113,-0.6485849938903594,0.9006968641114983,-0.020158412235616652,-0.019360207561335743,-0.0007982046742809092,NaN
2021-02-23T00:05:00Z,104.99,105.016,104.978,105.016,105.06660416666666,105.09358333333333,105.04733333333333,140,114.4,48.365066575197254,-0.036662142857035465,0,61.7895919600503,0.02895297740313274,-10.331384015189606,0.11962166134346441,-0.23436737891363113,0.9006968641114983,-0.017584988370714427,-0.020323888230924087,0.00273889986020966,-0.020323888230924087
2021-02-23T00:10:00Z,105.016,105.024,105.004,105.014,105.06660416666666,105.10129166666667,105.039625,125,114.1,47.9215239199772,-0.0294064285713221,0,58.18685870455687,0.028313479017194405,-9.770294147780351,0.5903052356615763,0.11962166134346441,0.9006968641114983,-0.015527918523631001,-0.02070548040595415,0.005177561882323149,NaN
2021-02-23T00:15:00Z,105.014,105.014,104.998,105,105.06660416666666,105.10129166666667,105.03191666666666,105,113.35,44.822783826206496,-0.025188571428466033,0,54.78001076557469,0.027433944801679884,-34.51109285085341,0.954323571024861,0.5903052356615763,0.9006968641114983,-0.014856106893873289,-0.020218947749602496,0.005362840855729207,NaN
2021-02-23T00:20:00Z,105,105,104.982,104.998,105.06660416666666,105.10129166666667,105.02420833333333,127,112.4,44.3812734306131,-0.02023214285703838,0,55.260382544293755,0.026760091601559944,-33.717834959600665,0.8938715004336469,0.954323571024861,0.9006968641114983,-0.014320002546980959,-0.01923507613090673,0.004915073583925771,NaN
2021-02-23T00:25:00Z,104.998,105.022,104.992,105.018,105.06660416666666,105.10129166666667,105.02420833333333,130,108.9,49.71538305960542,-0.011356785714182291,0,59.77100506379948,0.02699151363002003,21.277984466303373,0.8724715847444613,0.8938715004336469,0.9006968641114983,-0.012141345266130088,-0.017890490820053943,0.005749145553923855,NaN
2021-02-23T00:30:00Z,105.018,105.03,105.018,105.026,105.06660416666666,105.10129166666667,105.02420833333333,82,106.7,51.71036731592352,-0.0012760714284701657,0,58.10374266066933,0.025920691227875776,51.314854300501835,1.127917305028216,0.8724715847444613,0.9006968641114983,-0.009657880498892268,-0.016358390055924273,0.006700509557032004,NaN
2021-02-23T00:35:00Z,105.026,105.032,105.014,105.016,105.06660416666666,105.10129166666667,105.02420833333333,111,110.5,49.08868295606656,0.00704785714295976,0,61.75077245022395,0.02535492756874184,33.57199681848272,1.4539125676460476,1.127917305028216,0.9006968641114983,-0.008399805476145161,-0.014794334521504816,0.006394529045359655,NaN
2021-02-23T00:40:00Z,105.016,105.02,104.984,104.988,105.06660416666666,105.10129166666667,105.02420833333333,141,114.7,42.579245524075,0.01122928571439031,0,50.128383583534955,0.02611528988526038,-48.79858984988882,1.1114672372438616,1.4539125676460476,0.9006968641114983,-0.009552028116715405,-0.013577609769855472,0.004025581653140067,NaN
2021-02-23T00:45:00Z,104.988,104.994,104.958,104.965,105.06660416666666,105.10129166666667,105.01650000000001,99,114.75,38.10888262582198,0.006949285714390331,0,44.56991753957591,0.026821340607741877,-118.9003436418734,0.47116702868082255,1.1114672372438616,0.9006968641114983,-0.01218066946624674,-0.012691193906592148,0.0005105244403454078,NaN
