time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI,Plot,Plot,Oscillator,ATR,CCI,Fisher,Trigger,Plot
2020-12-30T15:00:00Z,140.154,140.22,140.029,140.17499999999998,NaN,NaN,NaN,12383,8756.75,55.536948574307345,0.09424499999973322,0,45.2049315758635,0.17087237136929687,54.47680690373794,-1.1409516971587266,-0.8626935750664522,3.532233883058471
2020-12-30T15:30:00Z,140.17499999999998,140.54899999999998,140.16099999999997,140.486,NaN,NaN,NaN,20216,9465.7,65.14852252937985,0.1416485714283035,0,56.1245142536584,0.18638148770006174,192.9232308075972,-0.6496281791288967,-1.1409516971587266,3.5088235294117647
2020-12-30T16:00:00Z,140.486,140.52399999999997,140.374,140.41899999999998,NaN,NaN,NaN,10686,9665.7,62.037189774225624,0.1584649999997314,0,54.757347706135384,0.18378281000719857,149.48307422569127,-0.04029934223058118,-0.6496281791288967,3.049673202614379
2020-12-30T16:30:00Z,140.41899999999998,140.569,140.39899999999997,140.52399999999997,NaN,NaN,NaN,11118,9898.7,64.8688035137915,0.19097999999972937,0,57.455419361882306,0.1827983235781141,176.90058479494596,0.5502361029260932,-0.04029934223058118,2.4498886414253898
2020-12-30T17:00:00Z,140.52399999999997,140.606,140.49099999999999,140.55999999999997,NaN,NaN,NaN,6328,9934.45,65.81040576608977,0.22549892857115714,0,56.828206918168405,0.17795558617967802,159.92952921563315,1.095872870836219,0.5502361029260932,2.787363304981774
2020-12-30T17:30:00Z,140.55999999999997,140.55999999999997,140.384,140.396,NaN,NaN,NaN,5714,9922.75,58.16248263687392,0.21221928571401721,0,57.65992874770292,0.1778159014525573,76.17314441671093,1.3672339036644836,1.095872870836219,2.5921658986175116
2020-12-30T18:00:00Z,140.396,140.522,140.396,140.47899999999998,NaN,NaN,NaN,3671,9544.85,60.654564098014,0.21476107142829864,0,56.84505906582406,0.17411476563451783,97.74848984045718,1.469064863658349,1.3672339036644836,2.3794594594594596
2020-12-30T18:30:00Z,140.47899999999998,140.564,140.476,140.539,NaN,NaN,NaN,3006,9167.1,62.39822686895789,0.22407249999973305,0,55.64003880406185,0.16796371094633752,108.54629543768277,1.6615680395647185,1.469064863658349,2.373661670235546
2020-12-30T19:00:00Z,140.539,140.60399999999998,140.528,140.57799999999997,NaN,NaN,NaN,2246,8759.45,63.52960212237687,0.24531107142830666,0,51.50716588245997,0.1613948744501701,109.97352162380669,1.9832516393397956,1.6615680395647185,2.200406917599186
2020-12-30T19:30:00Z,140.57799999999997,140.594,140.516,140.565,NaN,NaN,NaN,5078,8586.55,62.85075454115245,0.26269249999974054,0,54.59570116315748,0.15543809770372957,94.43043777201545,2.2266630900006743,1.9832516393397956,2.0771484375
2020-12-30T20:00:00Z,140.565,140.64499999999998,140.53799999999998,140.63899999999998,NaN,NaN,NaN,3960,8419.55,65.1345858317004,0.28572285714260404,0,56.691940941147756,0.15197823358203455,111.22038946790722,2.5623718548284526,2.2266630900006743,2.1344621513944224
2020-12-30T20:30:00Z,140.63899999999998,140.65099999999998,140.576,140.61499999999998,NaN,NaN,NaN,3142,8150.95,63.765397163668695,0.3135085714283215,0,55.73556168040101,0.14647978832617412,91.56324033790496,2.939479542149342,2.5623718548284526,2.1556224899598395
2020-12-30T21:00:00Z,140.61499999999998,140.665,140.56099999999998,140.619,140.61083333333335,140.6303333333333,140.56099999999998,2880,7868.8,63.901595899140325,0.32490321428546765,0,65.23548798222119,0.14344551773144834,85.183227624954,3.311411450612757,2.939479542149342,2.1556224899598395
2020-12-30T21:30:00Z,140.619,140.63299999999998,140.534,140.56599999999997,140.60222916666663,140.63225,140.56129166666665,3012,7679.75,60.648689600661505,0.33797785714260764,0,61.308516379131696,0.140270837893487,61.11382385430072,2.873440634209632,3.311411450612757,2.1556224899598395
2020-12-30T22:00:00Z,140.56599999999997,140.56599999999997,140.27599999999998,140.499,140.57585416666666,140.63258333333332,140.56775,362,7295.15,56.71803703977818,0.3132785714283269,0,63.9310246467625,0.15096577804395164,34.155738312063896,1.673149119240064,2.873440634209632,2.1556224899598395
