time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI,Plot,Plot,Oscillator,ATR,CCI
2020-12-21T05:00:00Z,138.14899999999997,138.29,138.034,138.29,138.15893749999998,138.2355,137.95987499999998,13172,12200.6,32.096615706028985,-1.0234785714286168,0,44.19076885951671,0.31906172710072317,-88.20080534538225
2020-12-21T06:00:00Z,138.29,138.29,138.028,138.194,138.15893749999998,138.2355,137.95987499999998,11016,12160.95,30.770961470410214,-1.0202121428571829,0,46.24264276642736,0.3149858894506715,-87.53990153114687
2020-12-21T07:00:00Z,138.194,138.20299999999997,137.39299999999997,137.617,138.1744583333333,138.30049999999997,137.89716666666664,26163,12916.95,24.280000754691585,-1.0799078571429,0,42.25118439310382,0.3503440402041952,-132.4168098734662
2020-12-21T08:00:00Z,137.617,137.749,137.325,137.384,138.150375,138.60299999999998,137.69774999999998,29441,13450.35,22.239840107794137,-1.1708407142857555,0,40.953281426718284,0.35560518018961024,-137.6143160808815
2020-12-21T09:00:00Z,137.384,137.482,137.027,137.137,138.17616666666663,138.60299999999998,137.5523333333333,27650,13951.15,20.293174420195257,-1.271632857142896,0,40.905916739600904,0.36270481017606754,-143.1534780661507
2020-12-21T10:00:00Z,137.137,137.49499999999998,136.96699999999998,137.41699999999997,138.15991666666665,138.60299999999998,137.37599999999998,40241,15151.8,27.98818517070785,-1.3027082142857556,0,45.257835285636254,0.374511609449205,-104.86855141587509
2020-12-21T11:00:00Z,137.41699999999997,137.75099999999998,137.33499999999998,137.63899999999998,138.15991666666665,138.60299999999998,137.44416666666666,29855,15572.1,33.4721753359583,-1.2691525000000425,0,46.42697651836638,0.3774750659171187,-76.90552365518344
2020-12-21T12:00:00Z,137.63899999999998,137.767,137.481,137.576,138.15991666666665,138.60299999999998,137.44416666666666,26757,16224.2,32.71087275657739,-1.229102857142895,0,43.999659610757604,0.3709411326373246,-76.60212813166638
2020-12-21T13:00:00Z,137.576,137.908,137.527,137.85999999999999,137.61458333333331,137.9213333333333,137.03516666666664,32462,17410.15,39.4019283971056,-1.1114528571428983,0,47.363951155385045,0.37165962316323,-44.826130547207335
2020-12-21T14:00:00Z,137.85999999999999,137.96699999999998,137.72899999999998,137.76,137.61458333333331,138.1258333333333,137.30783333333332,28454,18532,37.970205289420946,-0.9967353571428955,0,48.589332216087875,0.36211250722299926,-51.09144542773338
2020-12-21T15:00:00Z,137.76,137.908,137.607,137.789,137.68275,138.05766666666665,137.30783333333332,32171,19859.45,38.666228795829305,-0.8698003571428944,0,53.55249827791773,0.35774732813564125,-42.06678541694262
2020-12-21T16:00:00Z,137.789,138.19799999999998,137.777,138.11399999999998,137.75091666666663,138.05766666666665,137.37599999999998,22850,20683.7,45.98158453625782,-0.6838239285714647,0,60.75792833904118,0.36226537612595205,11.23916857978961
2020-12-21T17:00:00Z,138.11399999999998,138.212,137.898,138.088,137.75091666666663,138.05766666666665,137.37599999999998,20355,21524.75,45.51389840908065,-0.4368675000000355,0,57.92355326145423,0.3588178492598121,23.79396865974541
2020-12-21T18:00:00Z,138.088,138.23999999999998,138.083,138.194,138.15991666666665,138.194,137.51233333333332,16010,22143.55,47.84306122905653,-0.22879892857145712,0,57.19373624606266,0.34440228859839567,55.242272347529315
2020-12-21T19:00:00Z,138.194,139.52999999999997,138.15599999999998,139.09199999999998,138.08831249999997,138.24849999999998,137.5009583333333,36518,23451.75,62.477135454202624,0.09123571428568455,0,61.13959156481019,0.4179449822699385,223.64927749202812
2020-12-21T20:00:00Z,139.09199999999998,139.33399999999997,138.974,139.012,138.08831249999997,138.24849999999998,137.39416666666665,18900,23432.95,60.8394269347944,0.3630214285714013,0,55.08871349933997,0.41380605496494177,191.72312088113748
2020-12-21T21:00:00Z,139.012,139.111,138.76399999999998,139.009,138.08831249999997,138.24849999999998,137.39416666666665,9111,22789.25,60.77509048910256,0.5783160714285476,0,59.00816140816746,0.409034193896018,164.19905917305755
2020-12-21T22:00:00Z,139.009,139.11599999999999,138.89499999999998,138.98,138.08831249999997,138.24849999999998,137.39416666666665,5220,22226,60.113324982521505,0.7385246428571197,0,58.7839317344682,0.3956031800463027,136.7175801137997
2020-12-21T23:00:00Z,138.98,139.152,138.934,138.95499999999998,138.08831249999997,138.24849999999998,137.39416666666665,3949,21902.55,59.51172509540314,0.8765867857142646,0,55.26990909359184,0.38291723861442317,115.50435438523432
2020-12-22T00:00:00Z,138.95499999999998,139.047,138.59799999999998,138.68699999999998,138.08831249999997,138.24849999999998,137.287375,14278,22228.65,53.348110096828144,0.9556853571428352,0,50.31528529180032,0.38763743585625093,70.769568956035
2020-12-22T01:00:00Z,138.68699999999998,138.78799999999998,138.62599999999998,138.677,138.08831249999997,138.24849999999998,137.287375,15332,22336.65,53.12700528759737,1.0325092857142661,0,48.35409896291374,0.37152047615223344,64.3190433170907
2020-12-22T02:00:00Z,138.677,138.754,138.653,138.70299999999997,138.08831249999997,138.24849999999998,137.18058333333332,13000,22435.85,53.664716394258576,1.0894653571428392,0,40.048685726726994,0.3521975849985024,61.19618777845764
2020-12-22T03:00:00Z,138.70299999999997,138.749,138.64499999999998,138.69199999999998,138.08831249999997,138.24849999999998,137.18058333333332,10470,21651.2,53.38568367270416,1.082360357142836,0,42.4309961559533,0.3344691860700389,53.41927508718363
2020-12-22T04:00:00Z,138.69199999999998,138.706,138.445,138.498,138.08831249999997,138.24849999999998,137.18058333333332,10028,20680.55,48.58742247693416,0.9991749999999805,0,36.394977274938284,0.32922138706503584,25.353337682097155
2020-12-22T05:00:00Z,138.498,138.56699999999998,138.414,138.51399999999998,138.08831249999997,138.24849999999998,137.07379166666664,11846,19890.35,48.994594767321274,0.8798614285714087,0,37.89456011844895,0.31663414513181837,20.877345594622394
2020-12-22T06:00:00Z,138.51399999999998,138.749,138.45,138.54199999999997,138.08831249999997,138.24849999999998,136.96699999999998,13718,18564.2,49.744685100069574,0.7551307142856957,0,38.62702736022665,0.31537456333668895,18.919459575900778
2020-12-22T07:00:00Z,138.54199999999997,139.129,138.54199999999997,138.934,138.08831249999997,138.4620833333333,136.96699999999998,21083,18125.6,58.86520202621177,0.7005357142856974,0,48.0300233936481,0.3347763802412124,74.92843352639349
2020-12-22T08:00:00Z,138.934,139.04299999999998,138.737,138.87199999999999,138.08831249999997,138.4620833333333,136.96699999999998,22348,17905.15,57.10012043652469,0.6073246428571305,0,48.17751854551051,0.33272092450969604,60.25039123630046
2020-12-22T09:00:00Z,138.87199999999999,139.057,138.637,138.66699999999997,138.72906249999997,139.31641666666664,137.71454166666666,24059,17485,51.59163400243382,0.48515357142855187,0,39.844628713919356,0.33895514418757394,16.196642387253544
2020-12-22T10:00:00Z,138.66699999999997,139.021,138.183,138.96599999999998,138.72906249999997,139.20962499999996,137.8213333333333,39233,18023.95,57.96168068782791,0.39957571428569305,0,52.80931263824647,0.3746012053170325,75.26211054678639
2020-12-22T11:00:00Z,138.96599999999998,138.97199999999998,138.571,138.64,138.72906249999997,139.20962499999996,137.8213333333333,19950,17412.9,50.20462337360154,0.2363210714285507,0,50.433909579948896,0.37648683350867174,-15.034102452486563
2020-12-22T12:00:00Z,138.64,138.825,138.547,138.68499999999997,138.72906249999997,139.20962499999996,137.8213333333333,20236,17282.2,51.17595906808938,0.10295821428568674,0,50.29716602183155,0.36945205968662315,-11.455700304645935
2020-12-22T13:00:00Z,138.68499999999997,138.88299999999998,138.587,138.69899999999998,138.72906249999997,139.20962499999996,137.8213333333333,19073,17218.1,51.49297796119301,-0.01949357142860153,0,51.156177286005516,0.3642054839947209,-19.086496028259223
2020-12-22T14:00:00Z,138.69899999999998,138.759,138.22299999999998,138.291,138.72906249999997,139.20962499999996,137.8213333333333,23831,17609.15,42.7759590137639,-0.20513142857145283,0,44.73089940544342,0.376476520852241,-174.6523863209335
2020-12-22T15:00:00Z,138.291,138.493,138.041,138.125,138.72906249999997,139.1028333333333,137.8213333333333,37727,17669.6,39.82218240613033,-0.3177160714285937,0,41.82147374568648,0.3818710550770808,-218.59400217692394
2020-12-22T16:00:00Z,138.125,138.427,137.999,138.314,138.72906249999997,139.1028333333333,137.8213333333333,37393,18594.25,44.519567140857056,-0.3682739285714466,0,47.68457584496381,0.385165979714432,-133.5941866964914
2020-12-22T17:00:00Z,138.314,138.54,138.29399999999998,138.44099999999997,138.72906249999997,139.1028333333333,137.8213333333333,14557,18866.55,47.48591514690319,-0.3777103571428764,0,40.15634787104819,0.37522555259197327,-75.73554088827132
2020-12-22T18:00:00Z,138.44099999999997,138.52499999999998,138.349,138.40599999999998,138.72906249999997,139.1028333333333,137.8213333333333,10175,19114.3,46.74416326573226,-0.38157250000001486,0,42.062464240231066,0.36099515597826004,-77.89309228881467
2020-12-22T19:00:00Z,138.40599999999998,138.49699999999999,138.373,138.433,138.72906249999997,139.1028333333333,137.8213333333333,9049,19369.3,47.42641064498223,-0.36726607142858503,0,41.384806983821115,0.34406693055124116,-59.89538426166188
2020-12-22T20:00:00Z,138.433,138.551,138.325,138.53199999999998,138.72906249999997,139.1028333333333,137.8213333333333,9766,19143.7,49.957845617611696,-0.3488850000000083,0,45.295261773598156,0.3356335783690096,-19.21101095280068
2020-12-22T21:00:00Z,138.53199999999998,138.618,138.361,138.385,138.72906249999997,139.1028333333333,137.8213333333333,7947,18774.45,46.386303806068234,-0.3507917857142903,0,46.17067394652975,0.330016894199795,-69.09909140107584
2020-12-22T22:00:00Z,138.385,138.527,138.355,138.432,138.72906249999997,139.1028333333333,137.92812499999997,2176,18233.25,47.67435126485533,-0.3320457142857159,0,50.47643576568165,0.3187299731855237,-46.84184126249969
2020-12-22T23:00:00Z,138.432,138.72899999999998,138.432,138.71599999999998,138.72906249999997,139.1028333333333,137.92812499999997,4453,17932.4,54.74878279003263,-0.25569571428571986,0,53.626376000453604,0.31717783224370033,61.760991849367784
2020-12-23T00:00:00Z,138.71599999999998,138.72299999999998,138.54999999999998,138.57299999999998,138.72906249999997,139.1028333333333,137.92812499999997,16119,18236.95,51.00916256194679,-0.22426571428571995,0,47.49395645339923,0.3068794156548647,5.6557701402207945
2020-12-23T01:00:00Z,138.57299999999998,138.713,138.53799999999998,138.64499999999998,138.72906249999997,139.1028333333333,137.92812499999997,16681,18478.7,52.75882731953717,-0.1788442857142976,0,50.39041251711671,0.29745945739380375,30.549199084652965
2020-12-23T02:00:00Z,138.64499999999998,138.72799999999998,138.564,138.642,138.72906249999997,139.1028333333333,137.92812499999997,17447,18665.15,52.674413581562035,-0.14183107142858456,0,50.1949200078893,0.2879266390085311,27.154774683155363
2020-12-23T03:00:00Z,138.642,138.79999999999998,138.60799999999998,138.743,138.72906249999997,139.1028333333333,137.92812499999997,14912,18356.6,55.2692443300983,-0.0489303571428666,0,48.82122972292221,0.28107473622220797,72.30155667051602
2020-12-23T04:00:00Z,138.743,138.77399999999997,138.59699999999998,138.634,138.72906249999997,139.1028333333333,137.92812499999997,13710,17924.7,51.95825776003609,0.01767857142856183,0,52.4035308500133,0.27364082649204974,36.16456886801688
2020-12-23T05:00:00Z,138.634,138.68099999999998,138.588,138.624,138.72906249999997,139.1028333333333,137.92812499999997,10445,17244,51.65253783642633,0.06317928571427353,0,53.84257638419569,0.2607379103140454,33.254156769582316
2020-12-23T06:00:00Z,138.624,138.80999999999997,138.62199999999999,138.79299999999998,138.72906249999997,139.1028333333333,137.92812499999997,9076,15736.15,56.329158174459984,0.16992071428569533,0,51.24425617495774,0.25554234529161274,115.03418139223501
2020-12-23T07:00:00Z,138.79299999999998,138.97799999999998,138.76899999999998,138.914,138.72906249999997,139.1028333333333,137.92812499999997,15719,15524.6,59.360209181261084,0.2596867857142672,0,56.47631732972229,0.25221789205649775,150.80726486394974
2020-12-23T08:00:00Z,138.914,139.00099999999998,138.68099999999998,138.77999999999997,138.72906249999997,139.1028333333333,137.92812499999997,15235,15274.55,54.822230090279064,0.317009642857112,0,52.131590626468565,0.25705947119531886,90.68999736716076
2020-12-23T09:00:00Z,138.77999999999997,138.97099999999998,138.7,138.801,138.72906249999997,139.1028333333333,138.03491666666665,16418,15141.8,55.39770115376905,0.3689474999999646,0,50.368839121868724,0.2580552232527951,94.49501517120055
2020-12-23T10:00:00Z,138.801,138.969,138.778,138.932,138.72906249999997,139.1028333333333,138.03491666666665,16300,14765.25,58.91357840360741,0.3943689285713893,0,50.992481744186236,0.2532655644490242,132.98002846064517
2020-12-23T11:00:00Z,138.932,139.00099999999998,138.79899999999998,138.809,138.72906249999997,139.1028333333333,138.03491666666665,15688,13663.3,54.564426701281555,0.37459642857138775,0,49.24231168695839,0.2496037384169509,80.31142519047803
2020-12-23T12:00:00Z,138.809,138.92899999999997,138.767,138.91299999999998,138.72906249999997,139.1028333333333,138.03491666666665,13849,12486.1,57.426257136237275,0.3722239285713872,0,52.97493580568778,0.24334632853002428,114.79385610343975
2020-12-23T13:00:00Z,138.91299999999998,139.47299999999998,138.81099999999998,139.368,138.72906249999997,139.1028333333333,138.03491666666665,32286,13372.55,67.16923349663134,0.4326632142856685,0,58.137855360477374,0.27325016220645154,255.7512753874004
2020-12-23T14:00:00Z,139.368,140.02599999999998,139.32299999999998,139.92399999999998,138.68768749999998,139.00633333333332,137.85920833333333,46407,15184.15,74.76808701256823,0.5510657142856713,0,63.69992573602946,0.3039465791917052,344.09038630672393
2020-12-23T15:00:00Z,139.92399999999998,140.319,139.736,140.069,138.71283333333332,139.06199999999998,137.80499999999998,52968,17380.1,76.30816809729669,0.6635507142856706,0,64.97934072866839,0.3238789663922975,272.772450558475
2020-12-23T16:00:00Z,140.069,140.314,139.60799999999998,139.85,138.71283333333332,139.06199999999998,137.80499999999998,33010,18542.3,69.41660734846859,0.7221264285713882,0,60.86552081055366,0.3511733259357061,175.42959001779997
2020-12-23T17:00:00Z,139.85,139.97299999999998,139.54199999999997,139.678,138.71283333333332,139.06199999999998,137.80499999999998,22811,19285.5,64.49042150369095,0.7179489285713946,0,57.13472916040352,0.3568752312260136,116.39942309322959
2020-12-23T18:00:00Z,139.678,140.00799999999998,139.66299999999998,139.96099999999998,138.71283333333332,139.06199999999998,137.6653333333333,16035,19978.45,68.45681358414015,0.7511182142856825,0,61.88256156889285,0.3560270004241554,134.0376485782138
2020-12-23T19:00:00Z,139.96099999999998,139.981,139.65499999999997,139.68099999999998,138.71283333333332,139.06199999999998,137.6653333333333,12409,20376.25,61.17588659078988,0.7388582142856829,0,57.667133723285374,0.3538822146795745,79.80314376019844
2020-12-23T20:00:00Z,139.68099999999998,139.826,139.577,139.78099999999998,138.71283333333332,139.06199999999998,137.6653333333333,13021,20221.35,62.70164686941157,0.7214778571428304,0,55.72707287422047,0.3463906279167474,82.24383069128181
2020-12-23T21:00:00Z,139.78099999999998,139.933,139.671,139.676,138.71283333333332,139.06199999999998,137.6653333333333,7753,19774.95,60.03383719569268,0.678813571428543,0,47.60421798195862,0.34036272592269406,60.491736221679446
2020-12-23T22:00:00Z,139.676,139.90699999999998,139.589,139.72799999999998,138.71283333333332,139.06199999999998,137.6653333333333,1163,18960.75,60.92063003295724,0.6353803571428318,0,46.08769046007147,0.3387653883567862,60.71830553565685
2020-12-23T23:00:00Z,139.72799999999998,139.93499999999997,139.72799999999998,139.891,138.71283333333332,139.06199999999998,137.6653333333333,2452,18337.75,63.643814015982024,0.6251985714285504,0,49.904862590865584,0.3293535749027296,75.48605327822384
2020-12-24T00:00:00Z,139.891,140.18099999999998,139.84799999999998,140.141,138.71283333333332,139.06199999999998,137.6653333333333,15826,18443.55,67.39641102174795,0.6399257142856996,0,55.90270155228222,0.32961403383824883,100.5831409176295
2020-12-24T01:00:00Z,140.141,140.331,140.07899999999998,140.17899999999997,138.71908333333334,139.06949999999998,137.6678333333333,17217,18782.15,67.93812592857326,0.6436389285714115,0,52.051435896739136,0.3240701742783746,98.54953711689397
2020-12-24T02:00:00Z,140.17899999999997,140.41299999999998,140.16799999999998,140.33399999999997,138.76179166666665,138.97716666666665,137.5413333333333,13216,18989.15,70.11901263799234,0.6724489285714152,0,57.45941842243058,0.3184223046870624,113.70490338433737
2020-12-24T03:00:00Z,140.33399999999997,140.39999999999998,140.208,140.29899999999998,138.76179166666665,139.12075,137.5413333333333,14507,18928.55,68.9780377991056,0.692538928571421,0,53.62218042580427,0.3093921400665564,103.76578916302557
2020-12-24T04:00:00Z,140.29899999999998,140.35,140.244,140.32999999999998,138.76179166666665,139.12075,137.5413333333333,11283,18730.95,69.45216948567364,0.691644285714281,0,58.25061650111098,0.29486413006180195,105.28350515463728
2020-12-24T05:00:00Z,140.32999999999998,140.42399999999998,140.284,140.38299999999998,138.76752083333332,139.12762499999997,137.54316666666665,7262,18273.15,70.2882663009965,0.6851685714285687,0,60.96779835031119,0.283802406485958,108.60419588186586
2020-12-24T06:00:00Z,140.38299999999998,140.45,140.265,140.421,138.63593749999998,138.99874999999997,137.40237499999998,8413,17878.8,70.90317995326708,0.6831746428571435,0,62.7727515533578,0.27674509173696116,109.38804723845807
2020-12-24T07:00:00Z,140.421,140.64499999999998,140.343,140.49699999999999,138.72937499999998,139.11249999999998,137.42674999999997,12096,17699.2,72.14485032114355,0.6601660714285703,0,58.69163633296445,0.2785490137557491,117.96211626387935
2020-12-24T08:00:00Z,140.49699999999999,140.93099999999998,140.432,140.84599999999998,138.70125,139.11416666666665,137.46249999999998,17103,17861.9,76.99891565439333,0.6731871428571407,0,64.91545037684143,0.29429551277319527,177.63238830173447
2020-12-24T09:00:00Z,140.84599999999998,141.05399999999997,140.707,140.94299999999998,138.75506249999998,139.18079166666664,137.47787499999998,21595,17327.35,78.13916007483193,0.6891207142857102,0,66.50893476433207,0.29806011900367985,176.58950114117465
2020-12-24T10:00:00Z,140.94299999999998,141.212,140.92499999999998,140.998,138.6473125,139.0895,137.32074999999998,18248,15919.4,78.7814641775751,0.7276610714285711,0,62.47334131636044,0.2972701105034175,159.91117137831395
2020-12-24T11:00:00Z,140.998,141.075,140.82399999999998,140.849,138.6473125,139.0895,137.32074999999998,13113,13926.65,72.56149363285729,0.7412660714285745,0,58.03025065114436,0.2939651026103166,113.75329515498535
2020-12-24T12:00:00Z,140.849,140.91,140.482,140.77999999999997,138.6473125,139.26637499999998,137.32074999999998,13329,12942.6,69.8126751291604,0.717914285714286,0,59.777863212793825,0.30353902385243664,91.62581039095839
2020-12-24T13:00:00Z,140.77999999999997,140.933,140.61599999999999,140.89,138.6473125,139.26637499999998,137.32074999999998,11095,12356.8,71.6561091431765,0.6910382142857154,0,61.259897870900886,0.30450052214869167,102.57538264136907
2020-12-24T14:00:00Z,140.89,141.112,140.821,140.849,138.6473125,139.26637499999998,137.14387499999998,19974,12553.75,69.94169794708178,0.6747767857142859,0,56.38593090610169,0.3035361991380706,85.25710176195517
2020-12-24T15:00:00Z,140.849,140.851,140.166,140.29299999999998,138.6473125,139.26637499999998,137.14387499999998,26561,13261.35,51.83125370438991,0.5232782142857125,0,46.11125532681238,0.3307836134853514,-21.882178873191386
2020-12-24T16:00:00Z,140.29299999999998,140.493,140.249,140.438,138.6473125,139.26637499999998,136.96699999999998,13212,13270.9,55.096745838291724,0.4094428571428537,0,46.14895849837114,0.3245847839506834,-0.05297732570334567
2020-12-24T17:00:00Z,140.438,140.45399999999998,140.321,140.32299999999998,138.6473125,139.26637499999998,136.96699999999998,6650,13215.75,52.08111553747887,0.2640842857142822,0,45.14971760799199,0.31090015652563324,-34.081463009146155
2020-12-24T18:00:00Z,140.32299999999998,140.39,140.208,140.29199999999997,138.6473125,139.26637499999998,136.96699999999998,6539,13484.55,51.26653385121398,0.11225964285713608,0,46.660311348713115,0.30169300248808717,-51.76341017747079
2020-12-24T19:00:00Z,140.29199999999997,140.29399999999998,140.267,140.267,138.6473125,139.26637499999998,136.96699999999998,67,13365.3,50.57947852669291,-0.030206785714292028,0,42.576057943773776,0.28207207373893717,-65.98730810753605
2020-12-27T22:00:00Z,140.2,140.35299999999998,140.2,140.29399999999998,138.6473125,139.26637499999998,136.96699999999998,478,12597.9,51.33797982299,-0.14713500000000168,0,38.54006105127371,0.27285263990044106,-62.20787518073668
2020-12-27T23:00:00Z,140.29399999999998,140.50799999999998,140.254,140.48399999999998,138.6473125,139.26637499999998,136.96699999999998,5905,12032.3,56.4082157603936,-0.22121642857143953,0,46.8439452049668,0.2715060227646946,-15.883055731260447
2020-12-28T00:00:00Z,140.48399999999998,140.56099999999998,140.07,140.189,138.6473125,139.44324999999998,136.96699999999998,16502,12196.6,48.03899462909441,-0.3250482142857275,0,47.25845059511362,0.2871841639957868,-94.74661987821399
2020-12-28T01:00:00Z,140.189,140.36999999999998,140.13,140.29,138.6473125,139.62012499999997,136.96699999999998,14346,12188.55,50.734084659227626,-0.40028107142858194,0,46.33445669414329,0.2838138665675149,-66.73813254170864
2020-12-28T02:00:00Z,140.29,140.48,140.26299999999998,140.44199999999998,138.6473125,139.62012499999997,136.96699999999998,8959,12072.35,54.55436152744432,-0.43473357142858216,0,52.34976527354066,0.279041447526979,-26.932640460422625
2020-12-28T03:00:00Z,140.44199999999998,140.57399999999998,140.40599999999998,140.49699999999999,138.6473125,139.62012499999997,136.96699999999998,7663,12092.4,55.88731669769362,-0.44809428571429555,0,53.93023778473776,0.2711099155607667,-13.38277287644387
2020-12-28T04:00:00Z,140.49699999999999,140.498,140.337,140.42999999999998,138.6473125,139.62012499999997,136.96699999999998,6309,11987.2,53.81652790588242,-0.4633317857142947,0,54.0057450902537,0.2632449215921406,-32.591454523471384
2020-12-28T05:00:00Z,140.42999999999998,140.48,140.34199999999998,140.41299999999998,138.6473125,139.62012499999997,136.96699999999998,8902,11827.5,53.2771141201113,-0.47077250000000703,0,52.400841104847565,0.2542988557641309,-35.784282733769146
2020-12-28T06:00:00Z,140.41299999999998,140.494,140.31199999999998,140.351,138.6473125,139.62012499999997,136.96699999999998,9599,11452.3,51.259186755121426,-0.45355357142857544,0,47.1845403467326,0.24913465178097988,-49.53206343473886
2020-12-28T07:00:00Z,140.351,140.45399999999998,140.273,140.34199999999998,138.6473125,139.62012499999997,136.96699999999998,8494,10797.25,50.95746394301835,-0.42944428571428794,0,53.204536817030196,0.24426789093948012,-49.08447453454486
2020-12-28T08:00:00Z,140.34199999999998,140.41299999999998,140.13899999999998,140.188,138.6473125,139.62012499999997,136.96699999999998,13457,10557.7,45.97109738876506,-0.41778821428571533,0,45.74932283197994,0.24639161301523163,-102.08296102142364
2020-12-28T09:00:00Z,140.188,140.284,140.12599999999998,140.22199999999998,138.6473125,139.62012499999997,136.96699999999998,11744,10489.25,47.1995458278685,-0.3987942857142887,0,44.06573068650238,0.2400779263712876,-85.17728605706132
2020-12-28T10:00:00Z,140.22199999999998,140.22199999999998,139.689,139.791,138.6473125,139.797,136.96699999999998,23006,10973.1,36.01934443052,-0.43494142857143125,0,37.53945544699657,0.26100093163048044,-249.94549814693593
2020-12-28T11:00:00Z,139.791,139.91099999999997,139.646,139.90599999999998,138.6473125,139.797,136.96699999999998,17036,11270.15,40.096605264363205,-0.42110035714285843,0,43.4511218472507,0.26128657937115946,-192.2453295734975
2020-12-28T12:00:00Z,139.90599999999998,139.94299999999998,139.70299999999997,139.938,138.6473125,139.797,136.96699999999998,15135,11028.2,41.21912168332278,-0.3774521428571424,0,48.20791637052351,0.2597661094160773,-159.50920245399604
2020-12-28T13:00:00Z,139.938,140.06599999999997,139.832,139.986,138.6473125,139.797,136.96699999999998,18341,10617.2,42.946160450396626,-0.3565142857142862,0,50.487030046873045,0.25792567302921326,-114.66384443517596
2020-12-28T14:00:00Z,139.986,140.266,139.914,140.136,138.6473125,139.797,136.96699999999998,17742,10843.7,48.07992591150224,-0.29248642857142243,0,53.5447392809612,0.26464526781284115,-44.14032382419516
2020-12-28T15:00:00Z,140.136,140.136,139.476,139.648,138.6473125,139.797,136.96699999999998,25487,11785.55,36.55554394356314,-0.3203614285714172,0,49.468797312163765,0.2928848915404951,-199.70615638214403
2020-12-28T16:00:00Z,139.648,139.783,139.54199999999997,139.634,138.6473125,139.797,136.96699999999998,16960,12306.6,36.28682657337726,-0.35070071428570315,0,47.75337438681904,0.2891788278590321,-165.57493003659496
