time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI,Plot,Plot,Oscillator,ATR,CCI,Fisher,Trigger,Plot,MACD,Signal Line,Histogram,Cross
2021-03-11T10:55:00Z,108.412,108.445,108.401,108.445,NaN,NaN,NaN,200,260.1,43.26052978864145,-0.021275535713706564,0,55.965145667868164,0.03558924850501246,-48.062427947775824,-2.3638275149498527,-2.2406396331773806,2.8628370457209846,-0.03004517477394586,-0.03232132527000431,0.002276150496058449,-0.03232132527000431
2021-03-11T11:00:00Z,108.445,108.48,108.443,108.476,NaN,NaN,NaN,254,255.65,49.789499679323406,-0.020134821427996233,0,60.1813288626841,0.03569001646894058,24.61303492488458,-1.4236378251273116,-2.3638275149498527,2.8628370457209846,-0.025331787731033728,-0.03162859160416234,0.006296803873128615,NaN
2021-03-11T11:05:00Z,108.476,108.48,108.458,108.474,NaN,NaN,NaN,153,242.4,49.39459542969318,-0.01869571428513958,0,65.50271785029798,0.034712158149730936,21.737177762470562,-0.5389912454784181,-1.4236378251273116,2.8628370457209846,-0.021509825942644056,-0.03041518700754864,0.008905361064904582,NaN
2021-03-11T11:10:00Z,108.474,108.486,108.4615,108.484,NaN,NaN,NaN,197,230.75,51.46732645894516,-0.014010178570854395,0,68.73898907880802,0.03398271828189325,49.692131566093174,0.20852281724460553,-0.5389912454784181,2.8628370457209846,-0.017472564416763703,-0.028772223060446182,0.01129965864368248,NaN
2021-03-11T11:15:00Z,108.484,108.495,108.474,108.486,NaN,NaN,NaN,299,227,51.8917314216786,-0.007627142856567759,0,67.54082715410486,0.03305538126175807,62.39543352306275,0.8422345384629859,0.20852281724460553,2.8628370457209846,-0.013950806076934441,-0.026625298147735066,0.012674492070800625,NaN
2021-03-11T11:20:00Z,108.486,108.508,108.482,108.502,NaN,NaN,NaN,256,221.6,55.26223788114614,0.002454107143433807,0,68.97387324000766,0.03255142545734651,108.92454671097194,1.395687415369808,0.8422345384629859,2.8628370457209846,-0.00975625688103321,-0.023948454243880393,0.014192197362847183,NaN
2021-03-11T11:25:00Z,108.502,108.504,108.484,108.494,NaN,NaN,NaN,154,218.6,53.253254791131866,0.01043785714343589,0,74.21325013606236,0.03165489506753678,90.07899866899484,1.8663918340108732,1.395687415369808,2.8628370457209846,-0.006996923387035281,-0.021028754017602107,0.014031830630566827,NaN
2021-03-11T11:30:00Z,108.494,108.498,108.4635,108.472,NaN,NaN,NaN,178,213.65,48.077140905304894,0.014064821429148621,0,64.23007433436707,0.03185811684842761,34.2922325628955,1.9091867869373962,1.8663918340108732,2.8628370457209846,-0.006510301152275133,-0.018226825177882863,0.01171652402560773,NaN
2021-03-11T11:35:00Z,108.472,108.482,108.465,108.482,NaN,NaN,NaN,137,202.95,50.43539873938944,0.018311428572006405,0,63.16452417789353,0.030796822787825345,60.22453048244656,1.7065327329735385,1.9091867869373962,2.8628370457209846,-0.00525713215179735,-0.015203419168162528,0.009946287016365178,NaN
2021-03-11T11:40:00Z,108.482,108.495,108.471,108.492,NaN,NaN,NaN,224,201.4,52.746664270302915,0.026210535714865764,0,66.00622449505354,0.030311335445837886,88.20340643098346,1.4294774448157916,1.7065327329735385,2.8628370457209846,-0.003417673451693304,-0.012244807910134468,0.008827134458441164,NaN
2021-03-11T11:45:00Z,108.492,108.502,108.4795,108.496,NaN,NaN,NaN,179,199.55,53.677167758207624,0.0345767857148644,0,64.89015432499889,0.029753382913991877,92.02330721581343,1.3629320636722135,1.4294774448157916,2.8628370457209846,-0.0016184659407656454,-0.009609994377882458,0.007991528437116813,NaN
2021-03-11T11:50:00Z,108.496,108.498,108.45,108.454,NaN,NaN,NaN,237,199,43.9016391371405,0.03458732142914888,0,54.160980886233304,0.03105671270584973,-18.47389557921373,0.7491210650519372,1.3629320636722135,2.8628370457209846,-0.0035408137206331958,-0.007613437464325696,0.0040726237436925,NaN
2021-03-11T11:55:00Z,108.454,108.482,108.452,108.473,NaN,NaN,NaN,182,189.1,48.473280433747576,0.03557285714343266,0,53.79137622269304,0.030981233226860545,28.819231034887707,0.08172759248999245,0.7491210650519372,2.8628370457209846,-0.0034909059843926116,-0.006059919860728908,0.0025690138763362963,NaN
2021-03-11T12:00:00Z,108.473,108.5565,108.463,108.543,NaN,NaN,NaN,487,204.2,61.062945860417464,0.04602642857200458,0,63.858968511416414,0.035446859424942356,191.58403254640194,0.18099804000944258,0.08172759248999245,2.8628370457209846,0.0021720235067874682,-0.004268494351426473,0.0064405178582139415,NaN
2021-03-11T12:05:00Z,108.543,108.5625,108.523,108.551,NaN,NaN,NaN,353,215.1,62.19966703591689,0.056461607143431125,0,66.58254635243273,0.03573636946601818,187.43996157660976,0.542180425583344,0.18099804000944258,2.8628370457209846,0.007222215860196002,-0.0023819973801787833,0.009604213240374785,NaN
2021-03-11T12:10:00Z,108.551,108.5685,108.5455,108.552,NaN,NaN,NaN,242,215.75,62.34763843366001,0.06312017857200475,0,62.60642206950591,0.03482662878987375,167.53022452772257,0.985761457893117,0.542180425583344,2.8628370457209846,0.011176386896508461,-0.0003627406820072565,0.011539127578515718,NaN
2021-03-11T12:15:00Z,108.552,108.58,108.5395,108.574,108.55916666666667,108.57333333333334,108.54666666666667,174,216.95,65.54331627703623,0.07093678571486392,0,63.86987505076188,0.035231869590596654,187.63440860600812,1.44581916905613,0.985761457893117,2.8628370457209846,0.01590200366973704,0.0021275154093274296,0.013774488260409612,NaN
2021-03-11T12:20:00Z,108.574,108.577,108.544,108.554,108.54916666666668,108.56833333333333,108.545,237,221.6,60.51496557517193,0.07345642857200889,0,60.135942950950835,0.03507245033412555,126.13448845214809,1.9000380864808193,1.44581916905613,2.8628370457209846,0.0178277489630716,0.004692502199868424,0.013135246763203174,NaN
2021-03-11T12:25:00Z,108.554,108.558,108.535,108.538,108.5565625,108.56875,108.544375,123,221.1,56.76317572879343,0.07211017857200944,0,62.36716358122856,0.03421013245311732,81.38947793916053,2.008185142763852,1.9000380864808193,2.8628370457209846,0.017857005258832714,0.007056355389926871,0.010800649868905844,NaN
2021-03-11T12:30:00Z,108.538,108.563,108.53,108.532,108.55395833333333,108.56333333333333,108.53833333333333,248,225.7,55.37667986568159,0.06524375000058029,0,56.858571184317626,0.03412369442075188,59.310489366990964,1.9934783802112905,2.008185142763852,2.8628370457209846,0.01719779574401059,0.009147051132679785,0.008050744611330806,NaN
