time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI,Plot,Plot,Oscillator,ATR,CCI
2020-11-20T14:00:00Z,137.73499999999999,137.88299999999998,137.73499999999999,137.831,NaN,NaN,NaN,14789,11409.45,55.94497544738038,0.1631028571431918,0,45.68171812172328,0.19013712086623197,100.22814884790898
2020-11-20T15:00:00Z,137.831,137.94,137.748,137.915,NaN,NaN,NaN,16981,11669.25,59.10117958458902,0.17603107142890337,0,48.321109098815555,0.19027018366150164,149.0489913549955
2020-11-20T16:00:00Z,137.915,138.059,137.869,138.003,NaN,NaN,NaN,10585,11634.1,62.15970582350108,0.21272071428604095,0,50.90867109343896,0.19025088482853708,179.37937937981826
2020-11-20T17:00:00Z,138.003,138.00799999999998,137.85899999999998,137.87199999999999,NaN,NaN,NaN,4801,11582,55.505301282487274,0.20166714285746906,0,51.76209806922939,0.1873043930550702,83.350568769846
2020-11-20T18:00:00Z,137.87199999999999,138.05499999999998,137.731,137.90699999999998,NaN,NaN,NaN,6045,11396.75,56.834881719090404,0.18818678571461067,0,50.16159543383069,0.1970683649797069,100.27085291068687
2020-11-20T19:00:00Z,137.90699999999998,137.94699999999997,137.84699999999998,137.867,NaN,NaN,NaN,2979,11358.2,54.81878043743077,0.16226142857175477,0,49.85981101148382,0.19013491033829885,66.10390155861874
2020-11-20T20:00:00Z,137.867,138.017,137.86399999999998,138.011,NaN,NaN,NaN,5432,10912.75,60.28115171973873,0.1637092857146115,0,55.46963265286399,0.18748241674270752,170.12932832762323
2020-11-20T21:00:00Z,138.011,138.03799999999998,137.856,137.921,NaN,NaN,NaN,2743,10367.2,55.74493900076025,0.15303178571460957,0,53.657057725847785,0.187090815546799,86.17683686231396
2020-11-22T22:00:00Z,137.86599999999999,138.04899999999998,137.809,138.028,NaN,NaN,NaN,3509,10087.35,59.634071740928356,0.1513796428574661,0,55.665869069494754,0.19087004300774055,153.95480226066104
2020-11-22T23:00:00Z,138.028,138.13799999999998,138.01399999999998,138.11399999999998,NaN,NaN,NaN,6821,10099.55,62.487489192758616,0.16402214285746358,0,56.24024278024904,0.18609361136433017,186.48298985098648
2020-11-23T00:00:00Z,138.11399999999998,138.19799999999998,138.07799999999997,138.134,NaN,NaN,NaN,9297,10148.15,63.140050519880894,0.18505250000032325,0,59.91007901745074,0.18137263912402118,166.41079767222422
2020-11-23T01:00:00Z,138.134,138.265,138.101,138.255,NaN,NaN,NaN,10540,10084.45,66.8924750939917,0.2215528571431841,0,65.0959616092415,0.18013173632944732,195.35541415176738
2020-11-23T02:00:00Z,138.255,138.262,138.188,138.19899999999998,138.22345833333333,138.24966666666666,138.2065,5274,9893.15,63.662294079098324,0.24325214285746483,0,65.56090704164583,0.17255089802020196,141.02564102608895
2020-11-23T03:00:00Z,138.19899999999998,138.23299999999998,138.16699999999997,138.189,138.21252083333331,138.23429166666665,138.19074999999998,5002,9287.2,63.07654161441099,0.2505328571431798,0,62.17743565998301,0.1649401195901877,117.5483382975826
2020-11-23T04:00:00Z,138.189,138.189,138.129,138.142,138.21489583333334,138.23429166666668,138.16779166666666,3859,8585.1,60.269727761455556,0.24393892857174898,0,63.42121250918739,0.1574443967623173,84.7163735450454
2020-11-23T05:00:00Z,138.142,138.261,138.137,138.26,138.21489583333334,138.23429166666668,138.1567083333333,4644,8069.15,64.53647110374231,0.2641671428574645,0,62.084360478233016,0.15505551127929432,123.51421188659089
2020-11-23T06:00:00Z,138.26,138.314,138.17299999999997,138.20399999999998,138.21764583333334,138.22920833333333,138.15212499999998,6040,7757.25,61.17859124176426,0.25754392857175057,0,55.00378510545717,0.15405154618791755,90.08130081330387
2020-11-23T07:00:00Z,138.20399999999998,138.38,138.194,138.36399999999998,138.21789583333333,138.2545,138.13945833333332,11866,7736.2,66.53599624605937,0.28289357142888816,0,62.54706199031757,0.15633357860306682,142.62977740019213
2020-11-23T08:00:00Z,138.36399999999998,138.833,138.339,138.81699999999998,138.2023333333333,138.393,138.129,20054,8225.15,76.44659334679315,0.3594017857145989,0,71.07284876412837,0.18045260870284774,270.7543664067753
2020-11-23T09:00:00Z,138.81699999999998,138.88199999999998,138.601,138.718,138.20743749999997,138.63099999999997,138.129,20016,8563.85,71.46533538594463,0.392509642857457,0,68.728102895976,0.18763456522407132,202.59504550520785
2020-11-23T10:00:00Z,138.718,138.831,138.563,138.612,138.20743749999997,138.66237499999997,138.129,16159,8632.35,66.47109884220026,0.40438607142888755,0,62.270237436673135,0.19337495342235198,143.087186565692
2020-11-23T11:00:00Z,138.612,138.68699999999998,138.487,138.68099999999998,138.20743749999997,138.63099999999997,138.129,18490,8707.8,68.03694765312733,0.4297300000003199,0,67.24621405361636,0.19384817103504032,141.06929374587077
2020-11-23T12:00:00Z,138.68099999999998,138.94899999999998,138.60899999999998,138.909,138.6585833333333,138.88066666666666,138.36816666666667,13950,8876.05,72.59186437044875,0.4924625000003231,0,68.48855530104773,0.20428758738968053,170.30212352713045
2020-11-23T13:00:00Z,138.909,138.97,138.79799999999997,138.88199999999998,138.6371041666667,138.97,138.47941666666665,13825,9327.25,71.29614238647792,0.5256821428574592,0,68.87674976586966,0.2019813311475623,135.6314471234368
2020-11-23T14:00:00Z,138.88199999999998,138.975,138.756,138.92399999999998,138.851625,138.93975,138.51675,24921,10271.05,72.12951386028799,0.5533239285717433,0,69.02595160312066,0.20319695035130741,124.38355558523722
2020-11-23T15:00:00Z,138.92399999999998,139.051,138.80499999999998,138.89999999999998,138.878125,138.97416666666666,138.55158333333333,35645,11904.35,70.86341655220076,0.5569457142860281,0,60.80172439551324,0.2062543110405004,103.44021589018715
2020-11-23T16:00:00Z,138.89999999999998,138.97699999999998,138.737,138.857,138.878125,138.97416666666666,138.58999999999997,22590,12762.25,68.54200168842334,0.5535775000003098,0,61.74308258939208,0.20866471739474898,83.63276571383673
2020-11-23T17:00:00Z,138.857,138.94199999999998,138.78099999999998,138.89399999999998,138.878125,138.97416666666666,138.62841666666665,13114,13280.8,69.46881504859951,0.5398682142860195,0,66.79702029837892,0.20526009472369558,82.44250594779217
2020-11-23T18:00:00Z,138.89399999999998,139.041,138.856,139.03799999999998,138.878125,138.97416666666666,138.62841666666665,8155,13513.1,72.82452073759438,0.5436632142860212,0,67.65950793634336,0.20381294510057463,102.92199668897818
2020-11-23T19:00:00Z,139.03799999999998,139.259,139.027,139.23299999999998,138.85879166666666,138.9765,138.59983333333332,9138,13628.95,76.5786478289242,0.5671207142860173,0,66.9622290395341,0.20582630616481926,132.23702381719175
2020-11-23T20:00:00Z,139.23299999999998,139.283,139.172,139.25699999999998,138.87429166666664,138.9945,138.56175,8253,13576.75,76.99978632650385,0.5824289285717299,0,69.31294815962146,0.19905299858161718,126.56802830500465
2020-11-23T21:00:00Z,139.25699999999998,139.339,139.107,139.10999999999999,138.86004166666666,139.0365,138.58275,6087,13354.1,68.83553361832307,0.5671550000003037,0,60.38913802888694,0.20140635582578734,88.26446281001841
2020-11-23T22:00:00Z,139.10999999999999,139.24499999999998,139.059,139.20499999999998,138.86004166666666,139.0365,138.58275,6116,13396.2,70.97722462703473,0.5575535714288749,0,62.93718171715572,0.20030590183822958,102.04923669381516
2020-11-23T23:00:00Z,139.20499999999998,139.33599999999998,139.19799999999998,139.296,138.86004166666666,139.0365,138.53233333333333,6592,13475.7,72.89851363859331,0.5548400000003042,0,65.70081316820759,0.1958554802783564,117.63698525416424
2020-11-24T00:00:00Z,139.296,139.42399999999998,139.284,139.37099999999998,138.8574375,139.10025,138.5067083333333,14867,14026.1,74.40253914141869,0.5457853571431622,0,66.21365097142167,0.19186580311561569,131.8505480439428
2020-11-24T01:00:00Z,139.37099999999998,139.47699999999998,139.27599999999998,139.36399999999998,138.88725,139.19616666666664,138.52216666666666,14508,14519.3,73.98981914032188,0.5307853571431591,0,60.336612196824326,0.1925182457502141,119.08304402953841
2020-11-24T02:00:00Z,139.36399999999998,139.40699999999998,139.31099999999998,139.345,138.88725,139.2523333333333,138.52216666666666,11967,14815.65,72.80924161640066,0.49503071428601975,0,53.98852205387146,0.18562408533948477,102.3706354512262
2020-11-24T03:00:00Z,139.345,139.41299999999998,139.321,139.396,138.88725,139.2523333333333,138.52216666666666,10140,14729.35,74.00808402601233,0.46660357142886943,0,54.37967651481892,0.1789366506723776,107.11192450520362
2020-11-24T04:00:00Z,139.396,139.426,139.339,139.363,138.88725,139.30849999999998,138.52216666666666,7488,14101.05,71.80208025185084,0.4527275000003023,0,59.15908707644186,0.17236974705292127,86.99815837955256
2020-11-24T05:00:00Z,139.363,139.37699999999998,139.14,139.17499999999998,138.88725,139.30849999999998,138.52216666666666,10347,13617.6,60.70129633804678,0.3913996428574421,0,49.90820879572251,0.17698619369199795,26.560926485574445
2020-11-24T06:00:00Z,139.17499999999998,139.32,139.17499999999998,139.309,138.88725,139.2523333333333,138.52216666666666,7485,13183.9,64.87021778417204,0.34427285714316047,0,52.85682673157333,0.17470146557114166,63.269650043712346
2020-11-24T07:00:00Z,139.309,139.42299999999997,139.256,139.343,138.88725,139.30849999999998,138.52216666666666,7183,12618.55,65.85984089762161,0.30135285714316234,0,51.76886950531141,0.17415136088748676,70.09043927666406
