time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI,Plot,Plot,Oscillator,ATR,CCI,Fisher,Trigger,Plot
2021-02-05T08:15:00Z,105.44600000000001,105.474,105.415,105.44800000000001,NaN,NaN,NaN,2436,940,34.513288172232166,-0.04843142857138401,0,40.89151891987577,0.033540232106014506,-187.19829477744577,-2.717389377458627,-2.3576015427129917,2.5224043715846993
2021-02-05T08:30:00Z,105.44800000000001,105.45100000000001,105.36800000000001,105.387,NaN,NaN,NaN,4330,1104.45,26.675775633271655,-0.06463857142852955,0,38.10923380268348,0.0370730726698705,-260.08557457180825,-3.105069539814476,-2.717389377458627,2.5224043715846993
2021-02-05T08:45:00Z,105.387,105.396,105.33500000000001,105.342,NaN,NaN,NaN,2263,1186.7,22.598748020247612,-0.0851817857142456,0,33.294661195021554,0.03878213890773637,-262.02000645336443,-3.5041422076320634,-3.105069539814476,2.5224043715846993
2021-02-05T09:00:00Z,105.342,105.36,105.33500000000001,105.337,NaN,NaN,NaN,1297,1219.1,22.19288220022517,-0.10417642857139102,0,29.137689211360986,0.03779770041432602,-205.08806262198559,-3.907235485471072,-3.5041422076320634,2.5224043715846993
2021-02-05T09:15:00Z,105.337,105.411,105.337,105.411,NaN,NaN,NaN,1307,1241.25,39.50852666847333,-0.10588678571424817,0,40.079151114555216,0.04038357895615974,-92.00603318231802,-3.3088000211303745,-3.907235485471072,2.5224043715846993
2021-02-05T09:30:00Z,105.411,105.433,105.394,105.432,NaN,NaN,NaN,864,1237.95,43.36073029220694,-0.0999624999999609,0,43.81257534941924,0.04028475188786272,-57.66312594826058,-2.4123368342417497,-3.3088000211303745,2.5224043715846993
2021-02-05T09:45:00Z,105.432,105.47500000000001,105.43100000000001,105.47,NaN,NaN,NaN,1236,1269.55,49.613574500459364,-0.08676857142852928,0,51.54400368694579,0.04055012675301516,-7.759155803714718,-1.521291585310424,-2.4123368342417497,2.5224043715846993
2021-02-05T10:00:00Z,105.47,105.533,105.468,105.53200000000001,NaN,NaN,NaN,1545,1319.05,57.79954022807012,-0.060949642857097586,0,57.863781768615624,0.04229654627065677,72.10626185968377,-0.6343899036529177,-1.521291585310424,2.5224043715846993
2021-02-05T10:15:00Z,105.53200000000001,105.561,105.512,105.552,NaN,NaN,NaN,1447,1358.4,60.05404996929973,-0.03174428571423696,0,65.91371141509578,0.04277536439418176,96.85962920932478,0.12340885934107804,-0.6343899036529177,2.5224043715846993
2021-02-05T10:30:00Z,105.552,105.58500000000001,105.54100000000001,105.581,NaN,NaN,NaN,1722,1387.55,63.12987893708096,-0.0014785714285224585,0,74.50112606739641,0.0428628383660257,125.68405691361272,0.7666174780777559,0.12340885934107804,2.5224043715846993
2021-02-05T10:45:00Z,105.581,105.602,105.563,105.599,NaN,NaN,NaN,1545,1425.15,64.93466848859626,0.02710428571433629,0,78.51951479589448,0.042586921339881116,133.4932054357184,1.3272101372317238,0.7666174780777559,2.5224043715846993
2021-02-05T11:00:00Z,105.599,105.67200000000001,105.587,105.64500000000001,NaN,NaN,NaN,2230,1496.2,69.0977263611771,0.0612639285714798,0,75.05233501680479,0.04561642695846161,168.1057456561627,1.8321228823954359,1.3272101372317238,2.5224043715846993
