2021-01-14-Thursday 01:03:52,0.008,0.0,0.008,0.008,0.0,0.008,0.008,0.0,0.0,0.016,0.008,0.008,0.0,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.008,0.008,0.008,0.016,0.008,0.008,0.008,0.024,0.008,0.0,0.008,0.032,0.008,0.008,0.008,0.008,0.008,0.0,0.016,0.008,0.024,0.016,0.016,0.0,0.024,0.008,0.024,0.016,0.016,0.024,0.008,0.032,0.032,0.0479,0.0399,0.024,0.032,0.0639,0.008,0.0,0.008,0.016,0.016,0.024,0.0,0.016,0.024,0.016,0.016,0.032,0.008,0.032,0.0399,0.0479,0.032,0.024,0.0399,0.0,0.0559,0.016,0.024,0.032,0.0,0.024,0.016,0.008,0.032,0.016,0.0479,0.024,0.024,0.016,0.0,0.024,0.032,0.032,0.024,0.024,0.024,0.008,0.0559,0.032,0.0399,0.016,0.024,0.032,0.0639,0.0479,0.032,0.0559,0.0399,0.0559,0.0639,0.0479,0.0719,0.016,0.032,0.032,0.0639,0.0399,0.0559,0.0399,0.0639,0.0479,0.0479,0.0799,0.0879,0.0559,0.0639,0.0559,0.0639,0.1039,0.0399,0.0479,0.0719,0.0479,0.1039,0.0959,0.0799,0.0959,0.0719,0.1198,0.0959,0.1039,0.1118,0.0799,0.1198,0.1358,0.0639,0.1118,0.0639,0.0399,0.0639,0.0479,0.0399,0.0479,0.0639,0.008,0.0719,0.0959,0.0639,0.0479,0.0639,0.0559,0.0719,0.0639,0.0719,0.0559,0.0959,0.0959,0.0959,0.0639,0.0479,0.0799,0.1278,0.0479,0.1278,0.0559,0.1278,0.1838,0.1358,0.0799,0.0799,0.0959,0.0959,0.0719,0.1118,0.0879,0.1358,0.0879,0.1358,0.0559,0.1198,0.1278,0.1118,0.2876,0.1118,0.1039,0.1039,0.0959,0.0559,0.0879,0.1198,0.1198,0.1198,0.1598,0.0959,0.0799,0.1198,0.1118,0.0959,0.1039,0.0879,0.1118,0.024,0.0639,0.1039,0.0399,0.0799,0.0719,0.0479,0.0879,0.0719,0.1039,0.1118,0.0719,0.1198,0.0719,0.0959,0.0799,0.0879,0.0399,0.024,0.0719,0.0719,0.0639,0.0639,0.1198,0.0879,0.1039,0.1039,0.1358,0.1118,0.0719,0.1278,0.1118,0.1278,0.0799,0.0799,0.0719,0.1438,0.1039,0.0879,0.0559,0.0719,0.0639,0.1198,0.1598,0.2077,0.1438,0.1278,0.1278,0.1278,0.1358,0.1358,0.0799,0.1198,0.1758,0.1118,0.1118,0.1198,0.0959,0.1278,0.0719,0.1997,0.2317,0.1678,0.1758,0.2636,0.1917,0.1838,0.1838,0.2157,0.0959,0.1598,0.2237,0.2077,0.3276,0.1997,0.1758,0.1278,0.1598,0.0959,0.1997,0.1678,0.2477,0.1838,0.1518,0.1118,0.1198,0.1438,0.1278,0.1438,0.2077,0.1917,0.1997,0.1278,0.1358,0.1917,0.1039,0.1278,0.1518,0.1198,0.1278,0.0399,0.0959,0.1118,0.1039,0.1198,0.1358,0.1198,0.2876,0.4714,0.5033,0.2397,0.1758,0.1997,0.1358,0.1997,0.1917,0.2716,0.2237,0.1997,0.1039,0.1358,0.1358,0.0719,0.0639,0.0399,0.0959,0.0959,0.1039,0.1278,0.1118,0.1438,0.1518,0.1039,0.1198,0.1039,0.1039,0.1518,0.1198,0.0799,0.1438,0.1358,0.0959,0.1118,0.0479,0.0719,0.0479,0.0879,0.0799,0.1039,0.0559,0.0799,0.1198,0.0959,0.0479,0.0399,0.0799,0.0559,0.0719,0.0719,0.0719,0.0479,0.1118,0.0479,0.0559,0.0719,0.0479,0.1118,0.1278,0.0799,0.0559,0.0639,0.0479,0.0799,0.0479,0.0399,0.0719,0.0639,0.0399,0.1198,0.1198,0.0879,0.1039,0.1198,0.1039,0.1358,0.032,0.024,0.0559,0.0719,0.0719,0.0639,0.0959,0.0479,0.1198,0.0799,0.1278,0.0879,0.0639,0.0879,0.1039,0.0799,0.0559,0.0639,0.0399,0.0639,0.0479,0.024,0.0959,0.0559,0.0559,0.1438,0.0799,0.0559,0.0479,0.032,0.024,0.0799,0.0799,0.0399,0.0559,0.0799,0.0799,0.0799,0.0639,0.0559,0.0479,0.1039,0.024,0.0879,0.032,0.0559,0.0559,0.1039,0.0879,0.0719,0.0399,0.0399,0.0719,0.0559,0.0399,0.008,0.0559,0.0639,0.0719,0.0479,0.0479,0.0479,0.0719,0.024,0.0639,0.0559,0.0719,0.1118,0.0479,0.0719,0.0799,0.016,0.0559,0.0959,0.0399,0.0639,0.0559,0.0479,0.032,0.032,0.024,0.008,0.016,0.0719,0.016,0.0479,0.024,0.0399,0.024,0.0559,0.008,0.016,0.024,0.032,0.0399,0.0,0.0399,0.008,0.016,0.0479,0.0559,0.0399,0.032,0.024,0.0799,0.0959,0.024,0.032,0.024,0.0399,0.0399,0.0639,0.0479,0.0479,0.008,0.008,0.032,0.0479,0.032,0.0479,0.032,0.0879,0.0879,0.008,0.008,0.024,0.0479,0.0399,0.032,0.032,0.0399,0.0399,0.016,0.0399,0.024,0.024,0.032,0.016,0.0399,0.032,0.016,0.016,0.024,0.016,0.024,0.0799,0.024,0.024,0.008,0.016,0.016,0.008,0.0,0.016,0.008,0.016,0.0,0.024,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.024,0.0,0.008,0.0,0.008,0.008,0.016,0.008,0.008,0.0,0.016,0.008,0.008,0.008,0.032,0.008,0.008,0.008,0.016,0.024,0.024,0.016,0.016,0.008,0.0,0.016,0.0,0.0,0.008,0.016,0.0,0.032,0.0,0.016,0.008,0.008,0.032,0.0,0.016,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.024,0.024,0.0,0.0,0.016,0.016,0.008,0.0,0.0,0.0,0.008,0.016,0.0,0.0,0.0,0.008,0.0,0.008,0.008,0.0,0.008,0.008,0.008,0.008,0.0,0.0,0.008,0.0,0.008,0.0,0.008,0.016,0.0,0.0,0.008,0.008,0.0,0.016,0.008,0.008,0.0,0.0,0.008,0.0,0.008,0.0,0.008,0.0,0.016,0.008,0.0,0.016,0.008,0.016,0.008,0.008,0.0,0.008,0.008,0.0,0.008,0.0,0.008,0.0,0.008,0.008,0.0,0.0,0.0,0.008,0.0,0.008,0.008,0.008,0.0,0.008,0.008,0.008,0.0,0.0,0.008,0.0,0.008,0.008,0.0,0.0,0.0,0.008,0.008,0.008,0.008,0.008,0.008,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.008,0.008,0.016,0.0,0.008,0.008,0.008,0.0,0.0,0.0,0.008,0.008,0.0,0.008,0.0,0.0,0.016,0.0,0.0,0.0,0.016,0.0,0.0,0.008,0.008,0.0,0.008,0.008,0.0,0.0,0.0,0.008,0.008,0.008,0.008,0.008,0.016,0.008,0.008,0.0,0.016,0.016,0.008,0.008,0.008,0.016,0.032,0.024,0.016,0.024,0.032,0.024,0.016,0.016,0.024,0.016,0.008,0.008,0.008,0.0399,0.016,0.0399,0.008,0.0,0.016,0.024,0.016,0.016,0.024,0.0479,0.024,0.032,0.008,0.0639,0.032,0.024,0.032,0.0559,0.024,0.016,0.032,0.008,0.008,0.032,0.016,0.024,0.008,0.0399,0.032,0.032,0.024,0.016,0.0399,0.024,0.0639,0.0479,0.0399,0.024,0.032,0.0399,0.032,0.032,0.016,0.0399,0.032,0.0639,0.0,0.024,0.016,0.024,0.024,0.024,0.024,0.032,0.024,0.0559,0.0719,0.008,0.032,0.0559,0.032,0.0879,0.032,0.024,0.0719,0.0719,0.0719,0.0799,0.0719,0.0879,0.0879,0.0399,0.0479,0.0559,0.032,0.0479,0.0719,0.0479,0.0639,0.0479,0.0479,0.0639,0.0479,0.0479,0.1039,0.0639,0.0879,0.0719,0.0639,0.0559,0.0719,0.1039,0.1518,0.0719,0.0639,0.1278,0.1039,0.0879,0.0799,0.0959,0.1118,0.0879,0.0879,0.1039,0.2557,0.1198,0.1917,0.2796,0.0559,0.0959,0.0719,0.1039,0.1518,0.0799,0.1198,0.1198,0.0959,0.0399,0.032,0.0959,0.0719,0.0399,0.0879,0.0479,0.0879,0.0719,0.0559,0.0959,0.1118,0.1358,0.1598,0.1678,0.1438,0.1758,0.1198,0.1518,0.1758,0.1039,0.1518,0.1838,0.1997,0.1598,0.1358,0.1598,0.1598,0.1039,0.1518,0.1917,0.1118,0.1518,0.2317,0.1598,0.1838,0.2077,0.1118,0.1198,0.0719,0.1678,0.1438,0.1358,0.1997,0.1039,0.2557,0.2237,0.1997,0.1598,0.1997,0.1598,0.1678,0.1917,0.1438,0.1278,0.1518,0.1278,0.1838,0.1118,0.1438,0.0879,0.1678,0.1518,0.1678,0.1118,0.0799,0.0879,0.1598,0.1438,0.1917,0.1917,0.1118,0.1198,0.1039,0.1198,0.1118,0.1598,0.0799,0.1039,0.1198,0.1039,0.1678,0.1358,0.1198,0.1358,0.0959,0.1838,0.0879,0.1198,0.2237,0.1039,0.1518,0.1438,0.1358,0.1917,0.1278,0.1278,0.1358,0.1358,0.1039,0.1039,0.1997,0.1438,0.1758,0.1118,0.1039,0.1358,0.1678,0.1438,0.0959,0.1438,0.1838,0.1598,0.1438,0.2397,0.1838,0.1678,0.1997,0.1518,0.2477,0.2397,0.1997,0.2157,0.1518,0.1997,0.1678,0.3036,0.3755,0.3116,0.2876,0.2876,0.1598,0.3515,0.1758,0.2716,0.2317,0.2796,0.2876,0.2636,0.2237,0.1758,0.1838,0.1678,0.1198,0.1838,0.1917,0.2716,0.3515,0.3755,0.2956,0.3196,0.2317,0.1997,0.2397,0.1758,0.1518,0.1039,0.1598,0.1278,0.1438,0.1358,0.1598,0.2077,0.2876,0.3116,0.6152,0.6072,0.4154,0.1997,0.2557,0.2557,0.3675,0.3276,0.1838,0.1678,0.1838,0.1278,0.1598,0.1039,0.1678,0.1758,0.1358,0.1118,0.1598,0.1278,0.1678,0.1278,0.1917,0.1678,0.1358,0.1758,0.0639,0.1198,0.1118,0.0879,0.1997,0.1838,0.1598,0.0959,0.1438,0.1039,0.1039,0.0959,0.0559,0.0879,0.0479,0.0399,0.0879,0.1518,0.0719,0.1118,0.1358,0.0879,0.1438,0.0799,0.0559,0.0959,0.1438,0.0559,0.0719,0.0959,0.1198,0.1278,0.0799,0.1039,0.2077,0.0799,0.0959,0.0879,0.0719,0.0959,0.1438,0.0879,0.0719,0.1678,0.0719,0.1198,0.0479,0.1278,0.1278,0.1758,0.1358,0.1358,0.1118,0.0639,0.1198,0.1278,0.1198,0.1039,0.0639,0.1198,0.1039,0.0959,0.0799,0.1278,0.1438,0.1198,0.0879,0.0879,0.1039,0.0719,0.0879,0.0479,0.0719,0.1278,0.1198,0.0799,0.0479,0.0799,0.032,0.0719,0.0559,0.0399,0.1358,0.0559,0.1118,0.0479,0.1438,0.0479,0.1278,0.1039,0.0719,0.0799,0.0719,0.0959,0.1039,0.1118,0.0559,0.1518,0.0799,0.1598,0.0879,0.0879,0.0719,0.1358,0.1358,0.1678,0.1518,0.0879,0.0399,0.0719,0.0959,0.0799,0.0639,0.0559,0.0799,0.0719,0.1039,0.1118,0.0959,0.0959,0.1198,0.0399,0.0879,0.0879,0.0799,0.0559,0.0879,0.0879,0.0879,0.0959,0.032,0.024,0.0399,0.0559,0.0879,0.0639,0.0559,0.0479,0.024,0.0479,0.0559,0.0639,0.0719,0.0479,0.0959,0.0799,0.1278,0.0399,0.0799,0.0719,0.1118,0.0639,0.0479,0.0719,0.024,0.1039,0.0399,0.0559,0.016,0.0959,0.0719,0.0719,0.0639,0.032,0.0719,0.0479,0.024,0.0719,0.1278,0.0879,0.0559,0.0719,0.0799,0.0559,0.0479,0.0559,0.0559,0.0639,0.0,0.024,0.016,0.024,0.032,0.032,0.008,0.024,0.032,0.032,0.0639,0.0639,0.032,0.0559,0.0479,0.032,0.032,0.0399,0.0399,0.024,0.0,0.0,0.0,0.024,0.016,0.016,0.016,0.024,0.024,0.008,0.016,0.024,0.008,0.024,0.032,0.008,0.032,0.008,0.032,0.016,0.016,0.016,0.016,0.024,0.008,0.032,0.032,0.008,0.0,0.016,0.0,0.016,0.0,0.008,0.0,0.0,0.032,0.0,0.024,0.016,0.024,0.016,0.016,0.0,0.008,0.032,0.008,0.008,0.008,0.008,0.008,0.0,0.008,0.008,0.024,0.016,0.024,0.016,0.016,0.016,0.008,0.0,0.016,0.0,0.008,0.0,0.0,0.008,0.0,0.024,0.008,0.008,0.016,0.008,0.008,0.008,0.008,0.016,0.008,0.0,0.008,0.016,0.008,0.0,0.008,0.0,0.008,0.008,0.024,0.0,0.0,0.0,0.008,0.008,0.0,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.016,0.008,0.0,0.0,0.008,0.008,0.0,0.008,0.0,0.016,0.0,0.008,0.0,0.0,0.016,0.008,0.008,0.0,0.0,0.0,0.008,0.008,0.0,0.008,0.0,0.008,0.0,0.008,0.0,0.0,0.008,0.008,0.016,0.016,0.016,0.008,0.0,0.0,0.008,0.0,0.0,0.0,0.008,0.008,0.0,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.0,0.0,0.008,0.0,0.008,0.008,0.008,0.008,0.0,0.008,0.008,0.008,0.0,0.008,0.016,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.016,0.024,0.0,0.008,0.008,0.1419,0.0,0.0118,0.0118,0.0,0.0118,0.0,0.0118,0.0118,0.0118,0.0,0.0118,0.0,0.0473,0.0118,0.0,0.0,0.0118,0.0,0.0,0.0118,0.0,0.0,0.0118,0.0237,0.0,0.0237,0.0,0.0,0.0118,0.0,0.0118,0.0118,0.0,0.0,0.0118,0.0,0.0,0.0118,0.0118,0.0118,0.0118,0.0,0.0118,0.0,0.0,0.0118,0.0118,0.0,0.0,0.0118,0.0,0.0118,0.0237,0.0,0.0,0.0118,0.0,0.0118,0.0118,0.0237,0.0,0.0118,0.0,0.0,0.0118,0.0,0.0118,0.0118,0.0,0.0237,0.0237,0.0118,0.0,0.0473,0.0118,0.0118,0.0118,0.0118,0.071,0.071,0.0355,0.0118,0.0473,0.0118,0.0237,0.0591,0.0118,0.0118,0.0237,0.0,0.0118,0.0355,0.0,0.0,0.0118,0.0118,0.0,0.0355,0.0237,0.0237,0.0237,0.0,0.0,0.0237,0.0,0.0,0.0237,0.0118,0.0,0.0118,0.0237,0.0237,0.0237,0.0,0.0355,0.0,0.0,0.0237,0.0118,0.0237,0.0355,0.0118,0.0118,0.0118,0.0,0.0118,0.0355,0.0118,0.0,0.0118,0.0,0.0,0.0118,0.0118,0.0237,0.0237,0.0,0.0237,0.0237,0.0473,0.0,0.0118,0.0118,0.0118,0.0237,0.0118,0.0118,0.0237,0.0,0.0,0.0237,0.0,0.0118,0.0237,0.0,0.0118,0.0118,0.0118,0.0,0.0473,0.0237,0.0237,0.0237,0.0355,0.0,0.0473,0.0118,0.0118,0.0237,0.0,0.0,0.0237,0.0118,0.0,0.0355,0.0237,0.0118,0.0118,0.0237,0.071,0.0118,0.0118,1.5021,0.0355,0.0,0.0118,0.0237,0.0,0.0118,0.0355,0.0473,0.0591,0.0118,0.0118,0.0118,0.0118,0.0237,0.0118,0.0591,0.071,0.0237,0.0473,0.0237,0.0237,0.0473,0.0473,0.071,0.0355,0.0473,0.071,0.0473,0.0237,0.071,0.0946,0.0828,0.0473,0.1064,0.1892,0.0118,0.0355,0.0237,0.1774,0.0473,0.0473,0.0473,0.0473,0.0473,0.0118,0.0237,0.0355,0.0473,0.0591,0.0355,0.0237,0.0473,0.0118,0.0355,0.0118,0.0473,0.071,0.0591,0.071,0.0237,0.0591,0.0591,0.0355,0.0591,0.1183,0.0355,0.0946,0.0946,0.0828,0.0828,0.0591,0.0355,0.1183,0.071,0.0828,0.071,0.0828,0.0828,0.1183,0.0828,0.071,0.1183,0.0828,0.1183,0.071,0.1064,0.1419,0.071,0.0828,0.1064,0.0946,0.0473,0.1538,0.0946,0.0946,0.1774,0.1419,0.0473,0.0828,0.2365,0.1892,0.1064,0.2247,0.1301,0.0946,0.1064,0.0355,0.0473,0.0946,0.0828,0.2129,0.1538,0.1538,0.1892,0.1656,0.1656,0.0828,0.1656,0.1538,0.272,0.0946,0.1419,0.1064,0.1183,0.0828,0.2602,0.2129,0.3666,0.2484,0.0118,0.0118,0.0118,0.1656,0.2011,0.1064,0.1774,0.1656,0.0828,0.0828,0.1419,0.2484,0.3193,0.2839,0.1064,0.272,0.1419,0.2484,0.1892,0.2365,0.2011,0.3075,0.1301,0.5322,0.2247,0.2484,0.0591,0.2365,0.0946,0.1538,0.1064,0.1064,0.1419,0.0946,0.1419,0.1419,0.1419,0.1774,0.1183,0.1064,0.0473,0.0591,0.2011,0.1774,0.0237,0.0473,0.0946,0.2011,0.071,0.0591,0.1064,0.0946,0.1656,0.272,0.3548,0.1538,0.3548,0.272,0.2247,0.1064,0.1774,0.0828,0.3075,0.0828,0.071,0.0473,0.071,0.1538,0.1301,0.0591,0.0591,0.0828,0.0355,0.0828,0.0828,0.1064,0.0473,0.071,0.071,0.0473,0.0473,0.0591,0.0118,0.1183,0.0237,0.0828,0.0355,0.0355,0.0355,0.0473,0.0118,0.0355,0.0355,0.0473,0.071,0.071,0.0355,0.071,0.0118,0.0355,0.0237,0.0,0.0237,0.071,0.0118,0.0237,0.0118,0.0946,0.0473,0.0118,0.0355,0.0355,0.0237,0.0,0.0,0.0118,0.0237,0.0355,0.0,0.0237,0.0118,0.0591,0.0,0.0118,0.0473,0.071,0.0355,0.1301,0.0,0.0473,0.0,0.0355,0.0,0.0473,0.0118,0.071,0.0355,0.0355,0.0118,0.0118,0.0355,0.0237,0.0237,0.0828,0.0946,0.0946,1.0053,0.0946,0.0118,0.0355,0.0118,0.0473,0.0828,0.0473,0.0237,0.0237,0.0237,0.0591,0.0118,0.1064,0.0355,0.0118,0.0473,0.0946,0.0355,0.1183,0.2602,0.5914,0.0591,0.0118,0.0,0.0118,0.0118,0.0355,0.0237,0.0237,0.0237,0.0,0.0,0.0,0.0237,0.0,0.0,0.0237,0.071,0.0118,0.0118,0.0237,0.0237,0.0118,0.0,0.0118,0.0355,0.0118,0.0,0.0118,0.0237,0.0,0.0,0.0,0.0237,0.0,0.0355,0.0473,0.0118,0.0118,0.0118,0.0118,0.0355,0.0237,0.0118,0.0355,0.0,0.0237,0.0355,0.0118,0.071,0.0237,0.0473,0.0118,0.0473,0.0591,0.0355,0.0118,0.0237,0.0,0.0,0.0118,0.0355,0.0591,0.0,0.0473,0.0473,0.0473,0.0,0.0237,0.0355,0.0,0.0,0.071,0.0473,0.0473,0.0118,0.0118,0.0237,0.0,0.0237,0.0118,0.1064,0.0355,0.0237,0.0355,0.0,0.0237,0.0355,0.0118,0.0473,0.0473,0.0473,0.0237,0.0591,0.0591,0.0355,0.0118,0.0355,0.0355,0.0355,0.0237,0.0473,0.0355,0.0473,0.0237,0.0473,0.0473,0.0237,0.0473,0.0828,0.0237,0.071,0.0237,0.0591,0.0,0.071,0.0237,0.0828,0.0,0.0473,0.0237,0.0355,0.0118,0.0237,0.0118,0.0237,0.0355,0.0473,0.0355,0.0591,0.0118,0.0237,0.0118,0.0237,0.0237,0.0355,0.0473,0.0473,0.0118,0.0237,0.0118,0.0473,0.0,0.0,0.0237,0.0473,0.0473,0.0118,0.0355,0.0118,0.0,0.0118,0.0118,0.0473,0.0355,0.0118,0.0118,0.0473,0.0,0.1064,0.0,0.0828,0.0,0.0237,0.0473,0.0473,0.0118,0.0828,0.0355,0.0473,0.0473,0.0237,0.0237,0.5204,0.2365,0.1183,0.2839,0.3312,0.2365,0.5086,0.4967,0.887,0.3312,0.0828,0.0237,0.1183,0.1892,0.5441,0.0237,0.4613,0.7333,0.4731,0.071,0.0828,0.0473,0.1656,0.5441,0.0591,0.0946,0.071,0.071,0.5795,0.0946,0.1183,0.0828,0.071,0.0828,0.1774,0.2129,0.1419,0.0118,0.0828,0.1064,0.5086,0.414,0.0946,0.1538,0.0473,0.1656,0.1064,0.1774,0.0946,0.0355,0.0828,0.071,0.0591,0.0473,0.0591,0.0355,0.0473,0.0591,0.1301,0.0591,0.0591,0.0,0.0355,0.0591,0.0473,0.0473,0.0118,0.0828,0.1774,0.0473,0.0473,0.0591,0.0355,0.0237,0.0946,0.0355,0.1064,0.0355,0.0828,0.0237,0.1301,0.0591,0.071,0.071,0.1538,0.071,0.0473,0.0473,0.1183,0.0591,0.0,0.0828,0.1774,0.0591,0.2247,0.9698,0.5204,0.0355,0.272,0.0355,0.0591,0.1656,0.1183,0.1419,0.1064,0.0828,0.0591,0.1064,0.1892,0.071,0.0591,0.071,0.0828,0.1538,0.3075,0.0828,0.071,0.1064,0.1419,0.071,0.1656,0.1301,0.1656,0.1301,0.1064,0.0591,0.1656,0.1301,0.2129,0.1064,0.0946,0.1419,0.1538,0.1892,0.2365,0.1183,0.2011,0.1301,0.1892,0.1538,0.1774,0.0473,0.0237,0.0118,0.0946,0.0473,0.0237,0.071,0.0355,0.071,0.0355,0.0118,0.1892,0.1656,0.3548,0.1301,0.2129,0.1538,0.1656,0.1656,0.1064,0.0355,0.2247,0.1774,0.2011,0.0946,0.0828,0.0473,0.2011,0.1419,0.1183,0.0828,0.0828,0.0237,0.0591,0.1183,0.1183,0.0828,0.1064,0.0355,0.0828,0.0828,0.071,0.1419,0.0473,0.071,0.0355,0.0118,0.0828,0.0591,0.0118,0.0473,0.071,0.0355,0.0237,0.0237,0.0473,0.0118,0.0355,0.0355,0.0237,0.0355,0.0946,0.0118,0.071,0.0355,0.0828,0.0828,0.1183,0.0473,0.0473,0.0118,0.0355,0.0355,0.0473,0.0237,0.071,0.0355,0.1301,0.0473,0.0355,0.0355,0.1183,0.0355,0.1064,0.0237,0.0118,0.0118,0.0473,0.0,0.0,0.0237,0.0355,0.0,0.0237,0.0,0.0118,0.0118,0.0473,0.0,0.0473,0.0118,0.0118,0.0118,0.1183,0.0118,0.0237,0.0118,0.0473,0.0237,0.0237,0.0118,0.0355,0.0237,0.0,0.0237,0.0118,0.0118,0.0237,0.0,0.0118,0.0237,0.0,0.0118,0.0355,0.0118,0.0,0.0237,0.0473,0.0118,0.0237,0.0355,0.0355,0.0355,0.0355,0.0355,0.0473,0.0118,0.0473,0.0237,0.0355,0.0237,0.0237,0.0118,0.0237,0.0473,0.0237,0.0118,0.0828,0.0237,0.0237,0.0591,0.0355,0.0355,0.0237,0.0118,0.0591,0.0591,0.0591,0.0237,0.0473,0.0237,0.0355,0.0355,0.0355,0.0118,0.0237,0.0118,0.1774,False,9429,2021-01-13T14:00:00.000000000Z,142.101,142.105,141.639,141.679
